ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
BLU,Blue Energy Limited,Annual Cash Flow - Payment for Purchase of PPE,"-55,037.00",-626.00,"-1,485.00",0.00,0.00,"-2,840.00",--,"-5,466,477.00","-7,963,973.00","-9,517,000.00","-11,909,000.00","-16,014,000.00","-11,031,000.00","-3,998,000.00","-6,502,000.00","-2,777,000.00","-723,000.00","-820,000.00","-725,000.00","-684,000.00","-1,105,000.00","-1,456,000.00", 
BLU1,BlueFreeway Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , ,--,"-1,887,000.00","-4,659,000.00", , , , , , , , , , , , , , 
BLV,Blossomvale Holdings Ltd,Annual Cash Flow - Payment for Purchase of PPE, , , , ,"-144,446.00","-81,265.00","-138,383.00","-403,000.00","-17,971,000.00","-49,392,000.00","-14,310,000.00","-5,165,000.00","-4,020,000.00","-2,342,000.00","-8,878,000.00","-9,191,000.00","-4,985,000.00","-982,000.00","-1,723,000.00","-439,000.00","-855,000.00", , 
BLX,Beacon Lighting Group Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , ,--,"-3,620,000.00","-3,986,000.00","-4,559,000.00","-9,225,000.00","-5,075,000.00","-20,146,000.00","-6,328,000.00","-7,911,000.00","-9,604,000.00"
BLY,Boart Longyear Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , ,--,"-144,407,894.00","-240,879,041.00","-58,185,973.00","-137,975,991.00","-217,553,170.00","-272,336,286.00","-46,361,198.00","-22,216,532.00","-33,573,774.00","-30,905,196.00","-36,347,435.00","-55,413,714.00","-72,346,560.00","-41,711,243.00","-80,230,154.00", 
BLZ,Blaze Minerals Limited,Annual Cash Flow - Payment for Purchase of PPE,0.00,"-32,542.00",-818.00,"-7,439.00","-2,867.00","-13,937.00","-6,664.00","-122,363.00","-313,649.00","-126,300.00","-70,718.00","-351,305.00","150,702.00","-43,477.00","-178,622.00","-454,559.00","-100,408.00","-579,024.00","-157,242.00","-510,212.00","-419,081.00","-424,111.00", 
BMB,Balamara Resources Limited,Annual Cash Flow - Payment for Purchase of PPE,"-320,178.00","-4,023,516.00","-12,200.00",--, , , ,"-7,620.00","-1,198,862.00","-1,940.00","-3,695.00","-164,642.00","-120,084.00","-99,485.00","-46,111.00", , , , , , , , 
BME,Black Mountain Energy Ltd,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , , , , , , , , ,--, 
BMG,BMG Resources Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , ,"-212,986.00","-1,091,314.00","-1,531,743.00","-1,552,344.00","-1,046,747.00","-88,339.00","-876,911.00","-5,400,583.00","-3,112,828.00","-797,955.00","-882,032.00","-494,597.00","-53,635.00",--,0.00,"-148,776.00","-1,099,328.00","-1,630,358.00", 
BMG1,Battle Mountain Gold Company ,Annual Cash Flow - Payment for Purchase of PPE,"-49,300,000.00", , , , , , , , , , , , , , , , , , , , , , 
BMH,Baumart Holdings Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , , ,--,"-138,242.00","-7,138.00","-19,868.00","-8,002.00","-5,595.00","-12,940.00","-2,710.00"
BML,Boab Metals Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , ,--,"-552,374.00",0.00,-354.00,"-38,650.00","-9,297.00","-33,038.00",-170.00,0.00,0.00,"-459,659.00","-127,887.00","-22,720.00",0.00,0.00,"-3,293,691.00","-16,919.00","-44,212.00","-36,507.00"
BMM,Balkan Mining and Minerals Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , ,--,"-5,653,537.00", , , , , , , , , , , ,--, , 
BMM1,Bellamel Mining Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , ,--,"-5,653,537.00", , , , , , , , , , , , , , 
BMN,Bannerman Energy Ltd,Annual Cash Flow - Payment for Purchase of PPE, , , , , ,-500.00,"-2,602.00","-220,325.00","-677,185.00","-1,334,093.00","-14,108,000.00","-9,270,000.00","-9,044,000.00","-1,642,000.00","-657,000.00","-3,171,000.00","-1,568,000.00","-1,351,000.00","-1,019,000.00","-796,000.00","-626,000.00","-1,479,000.00", 
BMO,Bastion Minerals Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , , , , , , , ,--,"-1,586,229.00", 
BMR,Ballymore Resources Limited,Annual Cash Flow - Payment for Purchase of PPE,"-137,199.00","-85,083.00","-2,068.00", , , , , , , , , , , , , , , , , ,--, , 
BMR1,Balmoral Corporation Limited,Annual Cash Flow - Payment for Purchase of PPE,"-137,199.00","-85,083.00","-2,068.00", , , , , , , , , , , , , , , , , , , , 
BMS,Basin Minerals Limited,Annual Cash Flow - Payment for Purchase of PPE,--,"-59,207.00","-574,529.00", , , , , , , , , , , , , , , , , , , , 
BMT,Beamtree Holdings Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , , , , ,"-1,127,155.00",--,"-119,259.00","-1,072,705.00","-2,882,998.00","-2,508,000.00"
BMX,Bemax Resources Limited,Annual Cash Flow - Payment for Purchase of PPE,"-68,224.00","-59,642.00","-79,523.00",0.00,"-11,063,000.00","-129,936,000.00","-47,643,000.00","-30,099,000.00", , , , , , , , , , , , , , , 
BNB,Babcock & Brown Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , ,"-1,111,000.00","-21,374,000.00","-22,951,000.00","-54,914,000.00", , , , , , , , , , , , , , , 
BNC,Bioniche Life Sciences Inc,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , ,--,"-18,678,409.00","-4,348,574.00","-993,916.00", , , , , , , , , 
BND,Bandanna Energy Limited,Annual Cash Flow - Payment for Purchase of PPE, , , ,--,0.00,"-5,045,071.00","-2,412,412.00","-261,470.00","-621,655.00","-5,427,324.00","-3,555,338.00","-7,942,686.00","-28,221,730.00","-24,312,086.00","-37,371,976.00", , , , , , , , 
BNDS,Betashares Legg Mason Australian Bond Fund (Managed Fund),Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , , , , , , ,--,--,--, 
BNK,Banksia Wines Limited,Annual Cash Flow - Payment for Purchase of PPE,--,"-2,627,000.00", , , , , , , , , , , , , , , , , , , , , 
BNKS,Betashares Global Banks ETF - Currency Hedged,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , , , , ,--,--,--,--,--, 
BNL,Blue Star Helium Limited,Annual Cash Flow - Payment for Purchase of PPE,"-3,318,656.00","-5,793,444.00","-3,357,324.00","-18,215,365.00","-17,360,746.00","-21,793,577.00","-14,001,000.00","-26,138,000.00","-9,270,000.00","-15,154,000.00","-51,459,000.00","-108,238,000.00","-48,406,000.00","-26,244,000.00","-24,968,000.00","-5,025,000.00",0.00,0.00,"-6,032.00","-515,264.00","-3,572,144.00","-2,803,464.00", 
BNO,Bionomics Limited,Annual Cash Flow - Payment for Purchase of PPE,"-632,383.00","-433,861.00","-1,537,024.00","-43,301.00","-214,138.00","-2,533,653.00","-179,456.00","-134,996.00","-385,816.00","-110,347.00","-45,903.00","-75,886.00","-648,797.00","-172,678.00","-216,598.00","-846,258.00","-196,707.00","-247,511.00","-487,495.00","-98,927.00","-7,704.00","-1,468.00","-1,544.00"
BNR,Bulletin Resources Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , ,--,"-601,008.00","-348,245.00","-3,909.00",0.00,"-2,380,704.00","-3,285,863.00",0.00,0.00,"-85,484.00","-155,000.00",-780.00, 
BNT,Bounty Mining Ltd,Annual Cash Flow - Payment for Purchase of PPE, , , , ,"-228,942.00","-3,124,266.00","-7,590,189.00","-3,985,959.00","-3,499,450.00","-2,503,548.00","-955,149.00","-2,071,213.00","-2,502,756.00","-887,944.00","-111,413.00",0.00, , , , , , , 
BNZ,Benz Mining Corp,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , , , , , , , ,--,"-235,676.00","-176,373.00"
BOA,Boadicea Resources Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , ,--,"-476,564.00","-399,199.00","-364,276.00","-428,666.00","-541,239.00","-642,465.00","-399,304.00","-218,374.00","-285,449.00", 
BOC,Bougainville Copper Limited,Annual Cash Flow - Payment for Purchase of PPE,--,"-1,607,161.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,--,0.00,0.00,"-286,088.00","-53,021.00","-358,175.00","-81,406.00","-65,985.00", 
BOD,Bod Australia Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , , , ,--,"-42,981.00","-46,787.00","-133,211.00","-460,620.00","-23,603.00","-207,443.00"
BOE,Boss Energy Ltd,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , ,"-385,717.00","-32,793.00",0.00,"-170,918.00","-437,293.00","-162,258.00","-152,135.00","-2,888.00","-2,521,677.00","-62,088.00","-30,344.00",0.00,"-83,864.00","-1,584,353.00", 
BOK,Black Oak Minerals Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , ,--,"-1,250,920.00","-21,700.00","-33,061.00","-223,785.00","-209,043.00","-5,043,415.00","-530,000.00","-6,519,000.00", , , , , , , 
BOL,Boom Logistics Limited,Annual Cash Flow - Payment for Purchase of PPE, , , ,"-965,414.00","-2,900,000.00","-7,224,000.00","-50,128,000.00","-22,009,000.00","-28,552,000.00","-37,964,000.00","-32,492,000.00","-33,681,000.00","-49,093,000.00","-63,809,000.00","-15,919,000.00","-8,395,000.00","-1,784,000.00","-3,987,000.00","-5,516,000.00","-10,765,000.00","-2,190,000.00","-14,711,000.00","-5,160,000.00"
BON1,Bonaparte Diamond Mines NL,Annual Cash Flow - Payment for Purchase of PPE, , , , ,--,"-1,441,348.00","-236,504.00","-5,352.00","-7,311.00", , , , , , , , , , , , , , 
BOND,SPDR S&P/ASX Australian Bond Fund,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , ,--,--,--,--,--,--,--,--,--
BOP,Birch And Prestige Investment Group Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , ,--,"-8,591.00",0.00,0.00,0.00, , , , , , 
BOQ,Bank of Queensland Limited,Annual Cash Flow - Payment for Purchase of PPE,"-494,818,000.00","-19,221,000.00","-13,212,000.00","-43,800,000.00","-47,500,000.00","-30,900,000.00","-24,000,000.00","-18,100,000.00","-31,500,000.00","-34,800,000.00","-19,000,000.00","-32,800,000.00","-32,100,000.00","-48,100,000.00","-82,700,000.00","-95,000,000.00","-83,000,000.00","-64,000,000.00","-87,000,000.00","-111,000,000.00","-111,000,000.00","-128,000,000.00", 
BOT,Botanix Pharmaceuticals Ltd,Annual Cash Flow - Payment for Purchase of PPE,"-3,770,132.00",0.00,"-256,164.00","-50,734.00","-101,087.00","-10,998.00","-18,893.00","-2,608.00","-1,000.00",--,--,--,--,--,--,--,0.00,--,--,"-13,287.00","-90,051.00","-8,281.00","-2,921,870.00"
BOW,Bow Energy Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , ,"-1,053,621.00","-2,327,419.00","-4,601,961.00","-1,840,290.00","-3,497,094.00","-35,850,440.00","-62,017,000.00", , , , , , , , , , , 
BOY,Burrup Holdings Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , ,--, , , , , , , , , , , , , , 
BPA,Brookfield Prime Property Fund,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , ,0.00,0.00,0.00,0.00,0.00,"-7,257,000.00","-15,764,000.00",0.00,0.00,0.00, , , , , , 
BPC,"Burns, Philp and Company Limited",Annual Cash Flow - Payment for Purchase of PPE,"-38,200,000.00","-88,800,000.00","-82,300,000.00","-80,200,000.00","-83,700,000.00","-58,900,000.00","-46,000,000.00", , , , , , , , , , , , , , , , 
BPF,Bulletproof Group Limited ,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , ,"-52,775.00","-536,942.00","-130,875.00","-3,740,544.00","-4,797,439.00","-937,000.00", , , , , 
BPG,Byte Power Group Limited,Annual Cash Flow - Payment for Purchase of PPE,"-326,317.00","-157,283.00","-40,075.00","-166,000.00","-77,000.00","-8,000.00",0.00,"-4,000.00","-419,000.00","-34,828.00","-6,342.00",--,"-19,012.00","10,970.00","-1,250.00",0.00,-544.00,0.00,"-64,822.00","-329,063.00", , , 
BPH,BPH Energy Ltd,Annual Cash Flow - Payment for Purchase of PPE, , , , , ,"-8,953.00","-187,178.00","-577,973.00","-4,493.00",-144.00,-665.00,"-1,541.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BPK,Bremer Park Limited,Annual Cash Flow - Payment for Purchase of PPE,"-5,030,000.00","-3,527,000.00","-7,175,000.00","-1,817,000.00","-2,564,000.00","-2,952,000.00","-8,619,000.00","-1,020,000.00","-645,000.00","-300,000.00","-264,000.00","-253,000.00","-73,000.00", , , , , , , , , , 
BPM,BPM Minerals Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , , , , , , , ,--,"-544,043.00", 
BPP,Babylon Pump & Power Limited,Annual Cash Flow - Payment for Purchase of PPE,"-81,892.00","-1,288,927.00","-31,341.00","-13,852.00","-33,000.00","-745,528.00","-285,968.00","-533,005.00","-61,164.00","-41,445.00","-8,550.00","-127,235.00",--,--,0.00,--,0.00,--,"-3,095,128.00","-5,278,145.00","-2,258,233.00","-2,083,341.00","-1,285,426.00"
BPT,Beach Energy Limited,Annual Cash Flow - Payment for Purchase of PPE,"-3,986,000.00","-5,431,000.00","-27,004,000.00","-12,565,000.00","-21,979,000.00","-40,441,000.00","-205,955,000.00","-317,868,000.00","-261,015,000.00","-461,725,000.00","-147,088,000.00","-175,050,000.00","-259,971,000.00","-344,938,000.00","-501,871,000.00","-437,500,000.00","-215,700,000.00","-160,100,000.00","-320,100,000.00","-479,300,000.00","-920,100,000.00","-673,600,000.00","-912,800,000.00"
BQF,Bakehouse Quarter Fund,Annual Cash Flow - Payment for Purchase of PPE, , , ,0.00,0.00,0.00,0.00, , , , , , , , , , , , , , , , 
BRB,Breaker Resources NL,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , ,--,"-188,286.00","-164,595.00","-1,006.00",0.00,0.00,"-293,970.00","-263,675.00","-186,669.00","-37,685.00","-104,421.00", 
BRG,Breville Group Limited,Annual Cash Flow - Payment for Purchase of PPE,"-1,080,000.00","-639,000.00","-4,086,000.00","-4,762,000.00","-6,449,000.00","-4,732,000.00","-6,834,000.00","-8,941,000.00","-8,199,000.00","-7,226,000.00","-5,544,000.00","-6,397,000.00","-5,042,000.00","-9,194,000.00","-12,628,000.00","-22,518,000.00","-13,789,000.00","-19,322,000.00","-19,465,000.00","-28,476,000.00","-38,376,000.00","-31,115,000.00","-42,692,000.00"
BRI,Big River Industries Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , , , ,--,"-1,339,718.00","-2,058,001.00","-2,275,322.00","-2,095,283.00","-2,192,060.00","-6,229,000.00"
BRI1,Breakwater Island Trust,Annual Cash Flow - Payment for Purchase of PPE,"-4,090,103.00","-1,623,644.00","-1,771,645.00", , , , , , , , , , , , , , , , , , , , 
BRK,Brookside Energy Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , ,--,"-5,044,162.00","-3,410,599.00","-6,029,337.00","-5,335,658.00","-7,443,307.00","-19,232,978.00","-29,928,501.00","-100,904,112.00","-64,066,081.00",0.00,"-1,830,733.00","-3,272,365.00","-3,988,879.00","-3,820,614.00","-1,136,304.00","-10,982,023.00", 
BRK1,BreakFree Limited,Annual Cash Flow - Payment for Purchase of PPE, , ,--,"-57,377,000.00","-20,206,000.00", , , , , , , , , , , , , , , , , , 
BRL,Bathurst Resources Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , ,"-55,762.00","-1,289,863.00","-5,970,159.00","-8,756,000.00","-24,130,000.00",--,"-11,181,116.00","-4,289,888.00","-5,152,064.00","-9,930,476.00","-11,240,025.00","-2,592,238.00","-3,630,757.00","-1,224,755.00","-586,219.00"
BRL1,BRL Hardy Limited,Annual Cash Flow - Payment for Purchase of PPE,"-72,619,000.00","-85,441,000.00","-85,301,000.00", , , , , , , , , , , , , , , , , , , , 
BRM,Brockman Resources Limited,Annual Cash Flow - Payment for Purchase of PPE,"-1,719,541.00", , , ,"-320,375.00","-296,568.00","-8,192.00","-33,366.00","-72,642.00","-188,201.00","-205,082.00","-165,216.00", , , , , , , , , , , 
BRN,Brainchip Holdings Ltd,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , ,"-22,295.00","-4,627,081.00","-3,118,133.00","-514,962.00","-194,474.00","-624,039.00","-1,150,875.00","-1,742,986.00","-227,660.00","-57,440.00","-365,977.00", 
BRO,Broad Investments Limited,Annual Cash Flow - Payment for Purchase of PPE,"-370,391.00","-122,824.00","-38,284.00","-272,634.00","-37,873.00",--,"-103,916.00","-29,666.00","-519,791.00","-126,309.00","-50,392.00","-21,963.00",0.00,"-3,743.00","-1,236.00","-1,776,671.00", , , , , , , 
BRS,Broadspectrum Limited,Annual Cash Flow - Payment for Purchase of PPE,--,"-5,073,000.00","-6,410,000.00","-60,747,000.00","-161,512,000.00","-157,412,000.00","-71,827,000.00","-52,001,000.00","-67,507,000.00","-52,963,000.00","-36,677,000.00","-73,142,000.00","-225,783,000.00","-159,141,000.00","-70,700,000.00","-80,200,000.00", , , , , , , 
BRS1,Bristile Limited,Annual Cash Flow - Payment for Purchase of PPE,"-3,910,000.00","-10,013,000.00","-10,857,000.00","-11,529,000.00", , , , , , , , , , , , , , , , , , , 
BRT1,Blaico Aire-Tronic Limited,Annual Cash Flow - Payment for Purchase of PPE, , ,0.00,0.00,0.00, , , , , , , , , , , , , , , , , , 
BRU,Buru Energy Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , ,"-7,153,180.00","-16,361,000.00","-16,540,000.00","-34,090,000.00","-34,931,000.00","-12,046,000.00","-19,393,000.00","361,000.00","-10,409,000.00","-12,810,000.00","-15,404,000.00","-5,694,000.00","-5,764,000.00", 
BRV,Big River Gold Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , ,"-122,945.00","-219,083.00","-470,397.00","-1,686,743.00","-5,217,645.00","-1,145,963.00","-2,453,825.00","-8,409,376.00","-12,574,160.00","-2,265,480.00","-5,195,134.00","-242,187.00","-89,497.00","-1,586,067.00","-2,090,196.00","-2,491,650.00","-2,062,523.00","-2,949,461.00", 
BRW,Breakaway Resources Limited,Annual Cash Flow - Payment for Purchase of PPE,"-9,582,000.00","-11,206,000.00","-10,673,000.00","-5,940,000.00","-3,186,000.00","-3,130,000.00","-1,501,000.00","-8,437,000.00","-9,196,000.00","-5,809,000.00","-2,407,000.00","-1,850.00","-14,783.00","-12,519.00", , , , , , , , , 
BRX,Belararox Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , , , , , , , , ,--, 
BRY,BIL International Limited,Annual Cash Flow - Payment for Purchase of PPE,"-21,376,591.00","-7,684,729.00", , , , , , , , , , , , , , , , , , , , , 
BRZ,Brazin Limited,Annual Cash Flow - Payment for Purchase of PPE,"-9,859,000.00","-7,372,000.00","-5,092,000.00","-7,031,000.00","-11,048,000.00","-22,220,000.00","-13,980,000.00", , , , , , , , , , , , , , , , 
BSA,BSA Limited,Annual Cash Flow - Payment for Purchase of PPE,"-1,688,000.00","-2,063,000.00","-274,000.00","-1,684,000.00","-707,000.00","-630,000.00","-1,108,000.00","-1,412,000.00","-1,898,000.00","-716,000.00","-1,922,000.00","-4,436,000.00","-5,396,000.00","-5,439,000.00","-3,480,000.00","-1,637,000.00","-1,406,000.00","-4,050,000.00","-6,135,000.00","-7,035,000.00","-10,363,000.00","-6,730,000.00","-2,284,000.00"
BSE,Base Resources Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , ,--,"-218,567.00","-20,764.00","-9,175,184.00","-51,869,037.00","-231,632,798.00","-112,327,000.00","-9,225,000.00","-4,884,000.00","-9,691,000.00","-150,100,121.00","-51,404,534.00","-48,942,153.00","-32,631,018.00","-27,649,876.00"
BSG,Bolnisi Gold NL,Annual Cash Flow - Payment for Purchase of PPE,"-2,956,301.00","-368,396.00","-2,209,918.00","-1,395,317.00","-3,348,086.00","-1,924,029.00","-8,627,543.00","-59,853,078.00", , , , , , , , , , , , , , , 
BSL,BlueScope Steel Limited,Annual Cash Flow - Payment for Purchase of PPE, ,"-104,800,000.00","-78,300,000.00","-183,300,000.00","-289,100,000.00","-600,000,000.00","-797,200,000.00","-413,400,000.00","-406,200,000.00","-745,200,000.00","-373,300,000.00","-395,000,000.00","-229,500,000.00","-302,800,000.00","-306,100,000.00","-384,900,000.00","-313,900,000.00","-383,000,000.00","-409,900,000.00","-378,200,000.00","-579,800,000.00","-760,400,000.00","-763,700,000.00"
BSN,Basin Energy Limited,Annual Cash Flow - Payment for Purchase of PPE,0.00,0.00,--,--,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,"-87,566.00",0.00, , , , 
BSN1,Bisan Limited,Annual Cash Flow - Payment for Purchase of PPE,0.00,0.00,--,--,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,"-87,566.00",0.00, , , , 
BSO,Bass Strait Oil Trust,Annual Cash Flow - Payment for Purchase of PPE,--,--,--,--,--,--,--, , , , , , , , , , , , , , , , 
BSP,Black Star Petroleum Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , ,--,"-159,026.00",--,"-1,746,654.00","-1,266,684.00","-212,697.00","-26,013.00",--,--,--, , , 
BSR,Bassari Resources Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , ,--,"-2,335,000.00","-4,923,000.00","-11,010,000.00","-10,334,000.00","-8,939,000.00","-2,927,000.00","-3,256,000.00","-2,131,000.00","-2,910,000.00","-3,303,000.00","-3,486,000.00","-11,922,000.00", , , 
BST,Best & Less Group holdings Ltd,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,--, ,"-7,663,000.00"
BSX,Blackstone Minerals Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , , , ,--,"-35,040.00","-723,867.00","-79,561.00","-353,372.00","-312,260.00", 
BTA,Biota Holdings Limited,Annual Cash Flow - Payment for Purchase of PPE,"-344,000.00","-291,000.00","-1,119,000.00","-1,010,000.00","-555,000.00","-4,323,000.00","-1,985,000.00","-6,403,000.00","-3,785,000.00","-798,000.00","-4,816,000.00","-646,000.00","-1,211,000.00", , , , , , , , , , 
BTC,BTC Health Ltd,Annual Cash Flow - Payment for Purchase of PPE,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-851,000.00",0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BTE,Botala Energy Ltd,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , , , , , , , , ,--, 
BTH,Bigtincan Holdings Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , , , ,--,"-201,000.00","-186,000.00","-2,013,000.00","-3,811,000.00","-6,230,000.00","-17,219,000.00"
BTI,Bailador Technology Investments Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , ,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BTK,Botai Technology Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , , ,"-771,000.00","-75,000.00",0.00,--, , , , 
BTM,BT Resources Management Limited ,Annual Cash Flow - Payment for Purchase of PPE,0.00, , , , , , , , , , , , , , , , , , , , , , 
BTN,Butn Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , ,"-95,629.00","-592,085.00","-173,720.00", , , , , , ,--, ,"-3,238,111.00"
BTN1,Brighton Mining Group Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , ,"-95,629.00","-592,085.00","-173,720.00", , , , , , , , , 
BTP,BT Property Trust ,Annual Cash Flow - Payment for Purchase of PPE,0.00, , , , , , , , , , , , , , , , , , , , , , 
BTR,Brightstar Resources Limited,Annual Cash Flow - Payment for Purchase of PPE,"-135,074.00","20,000.00",--,0.00,"-861,881.00","-1,926,059.00","-2,088,475.00","-2,323,388.00","-1,596,537.00","-2,685,962.00","-15,755,681.00","-7,267,875.00","-3,754,510.00","-6,534,147.00","-2,951,875.00","-954,174.00","-851,661.00","-716,239.00","-909,272.00","-653,389.00","-805,025.00","-850,869.00", 
BTR2,Blackthorn Resources Limited,Annual Cash Flow - Payment for Purchase of PPE,"-135,074.00","20,000.00",--,"-32,891.00","-33,522.00","-6,581,065.00","-41,225.00","-23,947,717.00","-38,629,834.00","-39,545,000.00","-4,876,000.00","-2,040,000.00","-7,846,000.00","-14,834,000.00","-9,116,000.00", , , , , , , , 
BTY,Bounty Investments Limited ,Annual Cash Flow - Payment for Purchase of PPE,0.00, , , , , , , , , , , , , , , , , , , , , , 
BUB,Bubs Australia Limited,Annual Cash Flow - Payment for Purchase of PPE,"-51,951.00","-1,257,858.00","-48,539.00","-42,940.00","-38,906.00","-6,075.00","-19,634.00",0.00,--,"-4,219.00",--,"-6,591.00",--,"-4,431.00",--,"-2,247.00",--,"-55,803.00","-29,025.00","-82,730.00","-219,411.00","-609,945.00","-556,943.00"
BUD,Buddy Technologies Ltd,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , ,"-230,863.00","-638,349.00","-163,517.00","-445,847.00","-634,450.00","-13,850,921.00","-224,172.00","-219,232.00","-80,689.00","-52,450.00","-248,677.00","-153,248.00","-480,494.00","-221,705.00","-611,724.00", 
BUE,Bluestone Global Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , ,--,"-640,956.00","-145,484.00","-151,422.00","-422,803.00","-2,487,919.00","-2,534,118.00", , , , , , , , , 
BUR,Burley Minerals Ltd,Annual Cash Flow - Payment for Purchase of PPE, , , , , , ,"-568,672.00","-2,400,633.00","-8,904,488.00","-7,771,485.00","-3,980,269.00","-32,478.00",--,0.00,--,--, , , , , ,--, 
BUX,Buxton Resources Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , ,"-66,802.00",--,"-1,090.00","-13,868.00","-14,541.00","-36,107.00","-57,193.00","-11,038.00",--,"-71,411.00","-2,200.00","-54,819.00","962,101.00",--, 
BUY,Bounty Oil & Gas NL,Annual Cash Flow - Payment for Purchase of PPE, ,"-38,634.00","-2,686,438.00","-40,878.00",--,"-6,408.00","-1,712,350.00","-834,738.00","-1,047,036.00","-2,659,400.00","-5,720,020.00","-6,789,345.00","-2,440,493.00","-4,307,367.00","-2,886,419.00","-919,338.00","-740,304.00","-271,694.00","-143,001.00","-1,146,962.00","-915,010.00","-488,381.00", 
BVA,Bravura Solutions Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , ,"-288,000.00","-4,093,000.00","-13,177,000.00","-1,753,000.00","-3,818,000.00","-2,831,000.00","-9,091,000.00","-11,253,000.00", , , , , , , , , 
BVR,Bellavista Resources Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , , , , , , , , ,--, 
BVS, Bravura Solutions Limited,Annual Cash Flow - Payment for Purchase of PPE, , , , , , , , , , , , , , , , ,--,"-11,305,000.00","-13,504,000.00","-17,332,000.00","-21,125,000.00","-25,332,000.00","-26,174,000.00"
BWA,Bank of Western Australia Limited,Annual Cash Flow - Payment for Purchase of PPE,"-15,900,000.00","-65,100,000.00","-37,600,000.00", , , , , , , , , , , , , , , , , , , , 
