ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
BHL1,Bidvest Plc,Annual Per Share Statistics - EPS Bef. Abs,45.18,25.69,29.07,33.29, , , , , , , , , , , , , , , , , , , 
BHP,BHP Group Limited,Annual Per Share Statistics - EPS Bef. Abs,89.54,44.62,49.75,47.82,75.24,121.73,232.96,277.52,289.80,133.45,274.57,403.90,289.99,225.86,279.59,50.39,-158.45,146.61,97.71,235.47,238.11,303.85,889.51
BHU,Beacon Hill Resources Plc,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , ,-4.11, , , , , , , , , , 
BHYB,Betashares Australian Major Bank Hybrids Index ETF,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , , ,8.85, 
BID,Bill Identity Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , ,--,-2.52,-2.17,-16.62,-0.91,0.55,-4.56,-2.21,-0.66,-6.00,-5.52,-8.12,-7.73
BIG,Big Un Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , ,-1.14,-3.97,-3.13,-0.40,-0.57,-0.20,-1.25,-0.22,-0.46,-3.32,-0.80,-7.57,-51.58,-1.91, , , , , 
BILL,iShares Core Cash ETF,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , ,13.00,141.96,139.27,85.50,7.66, 
BIM,Bindi Metals Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , , ,--, 
BIN,Bingo Industries Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , ,--,6.41,10.30,4.26,10.62, , 
BIO,Biome Australia Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , , ,--,-2.57
BIQ,"BuildingIQ, Inc",Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , ,--,-9.22,-4.17,-1.94,-3.93,-2.48, , 
BIR,Bir Financial Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , ,-2.03,-3.54,-2.54,-1.45,-1.87,-1.80,-0.97,-0.84,-4.46,-22.90,10.35,-1.50,-2.86,-7.03,-1.48, 
BIR1,Burswood Limited,Annual Per Share Statistics - EPS Bef. Abs,8.09,5.00,5.72,3.26,9.00, , , , , , , , , , , , , , , , , , 
BIS,Bisalloy Steel Group Limited,Annual Per Share Statistics - EPS Bef. Abs, , ,0.00,12.90,12.21,14.50,-4.40,-1.42,-61.31,-3.02,0.01,1.12,14.46,8.05,-3.77,5.66,3.50,3.42,8.21,8.25,14.91,19.27,32.21
BIT,Biotron Limited,Annual Per Share Statistics - EPS Bef. Abs,0.00,-2.54,-2.61,-4.26,-4.38,-2.81,-3.00,-3.60,-2.00,-1.67,-1.61,-1.49,-1.26,-1.69,-1.35,-1.04,-0.96,-0.93,-0.40,-0.29,-0.55,-0.46,-0.40
BIV,Blue Capital Limited,Annual Per Share Statistics - EPS Bef. Abs,2.07, ,2.52,8.78,13.82,9.94,11.19,-83.25,0.67,-0.79,-0.71, , , , , , , , , , , , 
BKA,Buka Minerals Limited,Annual Per Share Statistics - EPS Bef. Abs,-0.66,24.62,-1.98,-0.37,-0.29,-0.60, , , , , , , , , , , , , , , , , 
BKG,Booktopia Group Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , ,--,-14.20,-11.01
BKI,BKI Investment Company Limited,Annual Per Share Statistics - EPS Bef. Abs, , , ,--,2.10,10.39,6.51,6.91,8.01,6.34,7.57,7.10,7.04,7.65,7.45,7.78,7.35,7.57,7.23,10.26,6.63,4.97,13.60
BKL,Blackmores Limited,Annual Per Share Statistics - EPS Bef. Abs,36.20,36.78,33.32,41.43,59.64,73.82,90.95,104.26,125.92,139.26,146.75,163.18,165.78,147.90,149.19,270.74,580.59,342.58,406.38,309.15,103.54,148.07,157.93
BKM,BKM Management Limited,Annual Per Share Statistics - EPS Bef. Abs,-3.22,-4.42,-1.47,-0.48,-0.33,-0.26,-0.17,-0.10,-0.05,-0.25,-0.10,-0.21,-0.09,-0.05,-0.04,-0.02,-0.02,0.00,-0.02,-0.01, , , 
BKN,Bradken Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , ,--,19.47,32.80,46.71,55.74,53.24,57.19,51.96,62.99,39.64,13.53,-139.54,-114.33, , , , , , 
BKR,Broadcast Production Services Limited,Annual Per Share Statistics - EPS Bef. Abs,-13.91,0.95,1.88,2.46,4.34,13.76,3.32,-26.35,2.12,-7.43, , , , , , , , , , , , , 
BKT,Black Rock Mining Limited,Annual Per Share Statistics - EPS Bef. Abs, , , ,--,-3.05,-2.55,-0.90,-1.54,-1.84,-1.29,-1.06,-0.64,-1.16,-0.32,-0.13,-0.75,-0.55,-0.79,-0.55,-0.54,-0.55,-0.40, 
BKW,Brickworks Limited,Annual Per Share Statistics - EPS Bef. Abs,326.49,46.06,38.06,55.18,-27.93,128.38,77.02,84.18,77.98,230.63,96.67,96.66,29.71,57.63,69.43,52.64,52.59,124.94,117.47,103.32,199.39,158.28, 
BKY,Berkeley Energia Limited,Annual Per Share Statistics - EPS Bef. Abs, , , ,-5.63,-3.81,-7.15,-7.33,-7.48,-6.80,-9.47,-11.08,-10.75,-7.70,-6.24,-4.19,-4.36,-7.47,-6.88,-1.87,9.58,-9.63,-21.24, 
BLA,Blue Sky Alternative Investments Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , ,--,18.86,11.02,8.16,18.44,19.80,30.59,-94.91, , , , 
BLD,Boral Limited,Annual Per Share Statistics - EPS Bef. Abs,31.72,12.46,34.03,50.27,64.29,63.52,61.72,50.04,40.71,24.08,-15.19,23.33,23.75,-27.67,22.25,32.93,34.24,29.16,37.62,23.24,-95.28,52.46,87.02
BLE,Blue Ensign Technologies Limited,Annual Per Share Statistics - EPS Bef. Abs,-10.17,-19.56,-41.65,-8.84,-34.18,-5.15,-1.90,-2.24,-0.69, , , , , , , , , , , , , , 
BLG,Bluglass Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , ,-1.61,-1.62,-5.06,-2.82,-1.84,-1.35,-0.63,-1.01,-1.10,-1.03,-0.98,-0.99,-3.45,-1.27,-0.87,-0.89
BLR,Black Range Minerals Limited,Annual Per Share Statistics - EPS Bef. Abs,-3.76,-0.67,-0.25,-9.43,-1.48,8.97,-0.15,-0.24,-0.59,-0.48,-0.13,-0.08,-0.37,-0.16,-0.35, , , , , , , , 
BLT,Benitec Biopharma Limited,Annual Per Share Statistics - EPS Bef. Abs,-1.83,-1.59,-1.23,-15.26,-11.34,-14.71,-4.68,-1.29,-0.96,-0.80,-1.21,-0.68,-0.43,-0.33,-7.78,-9.96,-17.41,-3.24,-5.53,1.59, , , 
BLU,Blue Energy Limited,Annual Per Share Statistics - EPS Bef. Abs,12.22,-25.32,1.48,21.50,14.78,2.48,--,-1.29,-79.82,-1.48,-1.60,-0.77,-1.21,-1.14,-0.47,-0.14,-0.15,-0.13,-0.14,-0.50,-0.38,-0.07, 
BLU1,BlueFreeway Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , ,--,6.08,-79.82, , , , , , , , , , , , , , 
BLV,Blossomvale Holdings Ltd,Annual Per Share Statistics - EPS Bef. Abs, , , , ,-3.50,-3.31,-8.34,-6.52,3.00,6.94,0.20,-16.89,-4.55,-0.95,0.26,4.58,-11.54,-13.39,-48.81,-5.05,-21.46, , 
BLX,Beacon Lighting Group Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , ,--,5.49,7.88,8.51,7.73,9.09,7.37,10.11,16.93,18.24
BLY,Boart Longyear Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , ,--,6.18,15.06,-0.68,18.18,34.51,14.43,-152.10,-86.37,-49.32,-23.17,-2.09,-0.23,-73.88,-145.76,-94.74, 
BLZ,Blaze Minerals Limited,Annual Per Share Statistics - EPS Bef. Abs,-2.16,-2.96,-1.12,-0.50,-0.30,-0.94,-4.58,1.40,-0.17,-0.11,-0.16,-0.10,-0.46,-0.04,-0.02,-4.25,-2.90,-0.84,-1.41,-0.34,-0.36,-0.91, 
BMB,Balamara Resources Limited,Annual Per Share Statistics - EPS Bef. Abs,-2.30,-13.16,-2.54,-1.12, , , ,-0.40,-1.19,-0.31,-0.23,-0.27,-5.39,-3.06,-3.85, , , , , , , , 
BME,Black Mountain Energy Ltd,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , , ,--, 
BMG,BMG Resources Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , ,-0.02,0.04,-0.21,-0.05,-5.71,-0.46,-2.87,-4.27,-4.31,-7.31,-0.13,-1.45,-4.19,0.05,-0.08,-0.22,-0.37,-0.57, 
BMG1,Battle Mountain Gold Company ,Annual Per Share Statistics - EPS Bef. Abs,-55.20, , , , , , , , , , , , , , , , , , , , , , 
BMH,Baumart Holdings Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , ,--,-1.92,-1.35,-1.16,-0.38,-0.18,2.29, 
BML,Boab Metals Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , ,-4.78,-3.43,-2.87,-4.23,-2.63,-1.32,-0.93,-0.14,-0.27,-0.37,-0.71,-0.50,-0.38,-0.26,-0.20,-0.22,-0.11,-3.55, 
BMM,Balkan Mining and Minerals Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , ,--,-0.56, , , , , , , , , , , ,--, , 
BMM1,Bellamel Mining Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , ,--,-0.56, , , , , , , , , , , , , , 
BMN,Bannerman Energy Ltd,Annual Per Share Statistics - EPS Bef. Abs, , , , , ,-0.67,-11.96,-2.21,-8.18,-6.22,-4.76,-5.56,-3.56,-1.81,-0.73,-1.21,-0.02,-0.33,-0.28,-0.22,-0.22,-0.20, 
BMO,Bastion Minerals Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , ,--,-4.27, 
BMR,Ballymore Resources Limited,Annual Per Share Statistics - EPS Bef. Abs,5.44,-4.39,3.57, , , , , , , , , , , , , , , , , ,--, , 
BMR1,Balmoral Corporation Limited,Annual Per Share Statistics - EPS Bef. Abs,5.44,-4.39,3.57, , , , , , , , , , , , , , , , , , , , 
BMS,Basin Minerals Limited,Annual Per Share Statistics - EPS Bef. Abs,-2.95,-0.52,-3.55, , , , , , , , , , , , , , , , , , , , 
BMT,Beamtree Holdings Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , ,-1.85,-4.41,-5.05,0.30,-0.19,-1.85
BMX,Bemax Resources Limited,Annual Per Share Statistics - EPS Bef. Abs,-2.95,-1.55,-0.29,-0.67,-0.11,0.78,0.77,1.72, , , , , , , , , , , , , , , 
BNB,Babcock & Brown Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , ,-154.17,88.14,146.35,197.45, , , , , , , , , , , , , , , 
BNC,Bioniche Life Sciences Inc,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , ,--,-16.61,-22.50,-30.08, , , , , , , , , 
BND,Bandanna Energy Limited,Annual Per Share Statistics - EPS Bef. Abs, , , ,--,-0.24,-0.85,-1.65,-0.61,-1.34,-0.22,-3.76,-1.09,0.61,-1.44,-2.26, , , , , , , , 
BNDS,Betashares Legg Mason Australian Bond Fund (Managed Fund),Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , ,140.21,80.46,-6.18, 
BNK,Banksia Wines Limited,Annual Per Share Statistics - EPS Bef. Abs,0.00,4.90, , , , , , , , , , , , , , , , , , , , , 
BNKS,Betashares Global Banks ETF - Currency Hedged,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , ,59.78,0.66,-25.83,-135.92,112.58, 
BNL,Blue Star Helium Limited,Annual Per Share Statistics - EPS Bef. Abs,-1.48,-2.48,-6.05,-0.46,-5.18,0.74,-1.83,-23.58,0.36,-1.57,26.56,-1.38,-3.07,8.93,-50.28,-20.10,-2.78,-0.99,19.45,-0.21,-0.19,-0.11, 
BNO,Bionomics Limited,Annual Per Share Statistics - EPS Bef. Abs,-9.62,-11.51,-9.14,-11.28,-7.38,-7.14,-3.49,-3.02,-2.12,-2.82,-2.73,-2.91,-0.91,-2.67,0.77,-4.06,-3.63,-1.40,-5.20,-1.85,-1.31,-1.12,-1.61
BNR,Bulletin Resources Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , ,--,-8.14,-8.73,-4.59,0.73,-0.45,-0.60,8.97,-0.33,-1.05,-0.42,1.98, 
BNT,Bounty Mining Ltd,Annual Per Share Statistics - EPS Bef. Abs, , , , ,-5.17,-9.63,1.37,-6.71,-0.87,-7.31,-1.50,-0.18,0.01,0.19,-0.43,-0.71, , , , , , , 
BNZ,Benz Mining Corp,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , ,--,-11.74,-13.06
BOA,Boadicea Resources Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , ,--,-1.01,-0.52,-0.39,-0.66,-0.98,-0.85,-1.51,2.13,4.45, 
BOC,Bougainville Copper Limited,Annual Per Share Statistics - EPS Bef. Abs,2.40,1.08,0.89,1.50,0.73,0.01,0.38,0.36,-0.64,0.90,0.26,-0.42,-0.62,0.78,-20.60,-4.30,-0.41,-0.72,-1.12,-0.90,-0.61,-0.60, 
BOD,Bod Australia Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , ,--,-9.24,-7.18,-11.59,-5.40,-4.26,-5.10
BOE,Boss Energy Ltd,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , ,-3.12,-11.82,-2.87,-0.16,-4.64,-3.50,-0.44,-0.20,-0.35,-0.64,-0.39,-0.08,-0.32,0.05, 
BOK,Black Oak Minerals Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , ,--,-22.91,-6.10,-2.60,-4.07,-2.35,-2.38,-0.66,-44.88, , , , , , , 
BOL,Boom Logistics Limited,Annual Per Share Statistics - EPS Bef. Abs, , , ,2.79,11.87,14.59,21.78,21.48,10.92,-16.06,2.07,-8.18,4.22,-0.53,-16.78,-7.77,-6.36,-4.77,-0.33,-1.15,-3.93,0.29,0.89
BON1,Bonaparte Diamond Mines NL,Annual Per Share Statistics - EPS Bef. Abs, , , , ,--,-2.43,-4.61,-3.03,-4.27, , , , , , , , , , , , , , 
BOND,SPDR S&P/ASX Australian Bond Fund,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , ,143.90,144.49,164.83,-9.57,76.60,209.89,106.26,-38.44,-341.61
BOP,Birch And Prestige Investment Group Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , ,--,-2.87,-1.43,-1.19,-8.39, , , , , , 
BOQ,Bank of Queensland Limited,Annual Per Share Statistics - EPS Bef. Abs,36.31,33.80,39.66,60.23,64.17,85.18,82.71,111.77,88.85,75.86,80.60,67.07,-9.86,59.26,77.40,86.73,89.88,90.99,85.41,74.21,26.08,66.95, 
BOT,Botanix Pharmaceuticals Ltd,Annual Per Share Statistics - EPS Bef. Abs,-6.28,-0.64,-7.40,-7.54,-4.72,-64.53,-4.46,-4.87,-3.62,-3.55,-4.16,-1.51,-0.99,-0.29,-0.91,-0.39,-1.08,-1.10,-2.26,-2.24,-1.79,-0.34,-1.35
BOW,Bow Energy Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , ,-0.69,-0.51,-0.89,-0.54,-0.46,2.70,-0.48, , , , , , , , , , , 
BOY,Burrup Holdings Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , ,--, , , , , , , , , , , , , , 
BPA,Brookfield Prime Property Fund,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , ,21.72,-13.14,-30.63,46.36,74.43,-3.92,113.65,40.67,69.97,305.49, , , , , , 
BPC,"Burns, Philp and Company Limited",Annual Per Share Statistics - EPS Bef. Abs,15.65,13.64,17.61,8.53,3.16,2.89,28.60, , , , , , , , , , , , , , , , 
BPF,Bulletproof Group Limited ,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , ,-0.90,-2.49,-9.15,4.23,1.21,-3.84, , , , , 
BPG,Byte Power Group Limited,Annual Per Share Statistics - EPS Bef. Abs,-5.24,-12.46,-5.97,-13.54,-3.26,-3.50,-2.84,-0.78,-0.58,-0.47,-0.23,-0.15,-0.10,0.00,0.00,0.01,-0.02,0.03,-0.28,-0.08, , , 
BPH,BPH Energy Ltd,Annual Per Share Statistics - EPS Bef. Abs, , , , , ,-1.53,-1.89,-2.07,-1.68,-3.04,-0.14,-0.13,-0.41,-0.33,-0.73,-11.31,-0.22,-0.59,-0.20,-0.17,0.32,-0.81, 
BPK,Bremer Park Limited,Annual Per Share Statistics - EPS Bef. Abs,1.29,0.26,-5.26,3.56,-9.38,-8.00,2.58,-13.90,-1.56,-0.60,0.00,-3.73,-0.69, , , , , , , , , , 
BPM,BPM Minerals Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , ,--,-1.98, 
BPP,Babylon Pump & Power Limited,Annual Per Share Statistics - EPS Bef. Abs,-3.86,-8.09,-7.30,-7.38,0.34,-0.78,-0.57,-0.35,-0.46,-0.19,-0.10,-0.08,-0.15,-0.05,-0.05,-0.11,-0.03,-0.02,-0.13,-0.59,-0.25,-0.69, 
BPT,Beach Energy Limited,Annual Per Share Statistics - EPS Bef. Abs,-0.13,0.36,1.86,4.33,4.00,6.80,9.71,14.93,7.12,25.21,3.12,-8.81,14.43,12.17,7.95,-39.64,-39.56,20.76,9.16,26.29,22.25,14.19,22.30
BQF,Bakehouse Quarter Fund,Annual Per Share Statistics - EPS Bef. Abs, , , ,6.88,18.59,17.89,--, , , , , , , , , , , , , , , , 
BRB,Breaker Resources NL,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , ,--,-9.84,-8.34,-1.68,-1.30,-2.80,-7.88,-9.90,-9.30,-4.94,-4.92, 
BRG,Breville Group Limited,Annual Per Share Statistics - EPS Bef. Abs,12.39,10.47,17.81,18.94,19.80,11.25,10.99,-27.37,16.50,9.08,17.44,24.47,35.35,38.23,37.48,35.88,38.57,41.38,44.98,51.80,50.50,65.76,75.89
BRI,Big River Industries Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , ,--,13.77,9.79,7.24,7.14,2.58,26.03
BRI1,Breakwater Island Trust,Annual Per Share Statistics - EPS Bef. Abs,3.65,2.55,1.18, , , , , , , , , , , , , , , , , , , , 
BRK,Brookside Energy Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , ,--,-0.64,-5.71,-4.58,-3.12,-2.21,-2.33,-2.10,-0.15,-46.55,-0.20,-0.08,-0.14,-0.13,0.09,-0.22,-0.10, 
BRK1,BreakFree Limited,Annual Per Share Statistics - EPS Bef. Abs, , ,0.00,12.98,12.75, , , , , , , , , , , , , , , , , , 
BRL,Bathurst Resources Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , ,-2.03,-22.25,-7.67,-2.76,-3.12,-0.04,-21.44,-1.53,0.10,-0.18,0.36,2.71,-2.60,36.32,15.83
BRL1,BRL Hardy Limited,Annual Per Share Statistics - EPS Bef. Abs,43.09,45.74,51.13, , , , , , , , , , , , , , , , , , , , 
BRM,Brockman Resources Limited,Annual Per Share Statistics - EPS Bef. Abs,1.11, , , ,-1.47,-3.07,1.92,-5.27,-14.41,-11.09,-17.96,-30.10, , , , , , , , , , , 
BRN,Brainchip Holdings Ltd,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , ,-4.48,-2.55,-1.93,-2.61,-11.97,-0.93,-2.04,-2.33,-1.36,-2.28,-1.68, 
BRO,Broad Investments Limited,Annual Per Share Statistics - EPS Bef. Abs,-3.76,-4.56,-1.31,-1.19,-0.93,-0.38,-0.64,-0.18,-0.17,-1.48,-0.05,-0.10,-0.19,-0.19,0.01,0.03, , , , , , , 
BRS,Broadspectrum Limited,Annual Per Share Statistics - EPS Bef. Abs,0.00,-13.95,14.15,19.80,49.88,27.66,38.17,60.19,41.49,-15.34,17.66,-4.01,15.65,-48.71,10.74,9.49, , , , , , , 
BRS1,Bristile Limited,Annual Per Share Statistics - EPS Bef. Abs,19.60,26.07,24.57,23.98, , , , , , , , , , , , , , , , , , , 
BRT1,Blaico Aire-Tronic Limited,Annual Per Share Statistics - EPS Bef. Abs, , ,-0.76,0.39,-0.44, , , , , , , , , , , , , , , , , , 
BRU,Buru Energy Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , ,-28.46,-2.46,-5.65,-2.51,-6.54,-10.24,-11.89,-9.99,-1.69,6.88,-6.37,-6.67,-2.15, 
BRV,Big River Gold Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , ,-0.09,-1.82,-2.40,-9.39,-7.20,-5.84,-3.20,-10.68,-10.80,-1.48,-3.11,-6.51,-5.39,-1.62,-3.14,-0.23,-0.22,-1.30, 
BRW,Breakaway Resources Limited,Annual Per Share Statistics - EPS Bef. Abs,-0.29,1.94,-26.71,-4.37,1.53,-1.27,1.90,0.50,-3.46,-3.37,-8.80,-1.33,-0.84,-0.17, , , , , , , , , 
BRX,Belararox Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , , ,--, 
BRY,BIL International Limited,Annual Per Share Statistics - EPS Bef. Abs,-8.72,-17.23, , , , , , , , , , , , , , , , , , , , , 
BRZ,Brazin Limited,Annual Per Share Statistics - EPS Bef. Abs,24.21,10.29,20.66,1.77,5.55,9.97,9.46, , , , , , , , , , , , , , , , 
BSA,BSA Limited,Annual Per Share Statistics - EPS Bef. Abs,5.02,-22.91,-18.06,0.38,1.63,0.59,0.40,5.83,4.41,4.01,4.48,4.02,2.57,1.60,-23.97,1.11,-0.52,0.94,0.37,0.04,-0.22,0.34,-8.06
BSE,Base Resources Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , ,--,-3.53,-4.39,-2.27,0.08,-1.25,-2.50,-2.85,-3.41,2.85,4.95,4.83,4.93,1.24,10.04
BSG,Bolnisi Gold NL,Annual Per Share Statistics - EPS Bef. Abs,3.23,-5.13,2.64,3.99,4.12,-0.80,1.40,-1.55, , , , , , , , , , , , , , , 
BSL,BlueScope Steel Limited,Annual Per Share Statistics - EPS Bef. Abs, ,--,-16.29,56.50,77.12,137.37,49.33,97.42,81.60,-5.16,7.39,-57.02,-39.06,-14.99,-14.54,24.28,62.06,125.34,281.84,190.28,19.02,236.96,571.53
BSN,Basin Energy Limited,Annual Per Share Statistics - EPS Bef. Abs,-1.61,-1.60,-1.14,-0.57,-0.42,-0.75,-0.54,-1.07,-2.49,-4.30,-1.24,0.13,-0.17,-0.65,-0.66,-0.50,-0.12,-2.56,-1.24, , , , 
BSN1,Bisan Limited,Annual Per Share Statistics - EPS Bef. Abs,-1.61,-1.60,-1.14,-0.57,-0.42,-0.75,-0.54,-1.07,-2.49,-4.30,-1.24,0.13,-0.17,-0.65,-0.66,-0.50,-0.12,-2.56,-1.24, , , , 
BSO,Bass Strait Oil Trust,Annual Per Share Statistics - EPS Bef. Abs,22.70,60.58,44.27,49.27,32.81,44.36,0.00, , , , , , , , , , , , , , , , 
BSP,Black Star Petroleum Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , ,--,-0.21,-0.95,-1.09,-3.32,-2.36,-1.33,-0.05,-0.03,-0.03, , , 
BSR,Bassari Resources Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , ,--,-1.22,-0.92,-1.37,-4.36,-0.38,-0.25,-0.16,-0.10,-0.23,-0.08,-0.09,-0.11, , , 
BST,Best & Less Group holdings Ltd,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , ,0.25,7.77,3.90,9.22,10.10,--, ,29.20
BSX,Blackstone Minerals Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , ,--,-4.72,-12.59,-3.98,-4.12,-4.68, 
BTA,Biota Holdings Limited,Annual Per Share Statistics - EPS Bef. Abs,3.40,-0.88,-11.43,-13.67,-8.49,-10.56,-6.88,11.20,-3.55,21.67,9.15,-15.55,-10.35, , , , , , , , , , 
BTC,BTC Health Ltd,Annual Per Share Statistics - EPS Bef. Abs,0.00,0.81,0.11,0.00,-4.37,-0.17,-0.41,-0.86,-8.61,-5.18,-7.28,-4.69,-2.50,-0.67,-2.53,-0.60,-0.88,-0.45,-1.14,-0.51,-0.12,-0.16,-0.20
BTE,Botala Energy Ltd,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , , , , , , ,--, 
BTH,Bigtincan Holdings Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , , ,--,-9.31,-3.89,-1.79,-4.03,-4.31,-4.94
BTI,Bailador Technology Investments Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , ,--,6.44,12.38,-4.44,3.04,14.18,-3.41,22.00,24.11
BTK,Botai Technology Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , , , , , ,3.93,8.95,3.88,4.23, , , , 
BTM,BT Resources Management Limited ,Annual Per Share Statistics - EPS Bef. Abs,6.25, , , , , , , , , , , , , , , , , , , , , , 
BTN,Butn Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , ,-2.20,-2.07,-1.89, , , , , , ,--, ,-5.45
BTN1,Brighton Mining Group Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , , , , ,-2.20,-2.07,-1.89, , , , , , , , , 
BTP,BT Property Trust ,Annual Per Share Statistics - EPS Bef. Abs,--, , , , , , , , , , , , , , , , , , , , , , 
BTR,Brightstar Resources Limited,Annual Per Share Statistics - EPS Bef. Abs,--,-0.26,-0.37,--,-1.11,-1.09,0.81,-0.48,-0.80,-3.99,-3.50,-8.45,-2.62,-2.45,-1.85,-0.74,-0.63,-1.48,-0.66,-0.51,-0.80,10.25, 
BTR2,Blackthorn Resources Limited,Annual Per Share Statistics - EPS Bef. Abs,--,-0.26,-0.37,-0.47,-0.91,-0.90,-1.25,-1.07,-0.46,-67.49,12.25,1.07,-4.03,-7.79,-23.44, , , , , , , , 
BTY,Bounty Investments Limited ,Annual Per Share Statistics - EPS Bef. Abs,--, , , , , , , , , , , , , , , , , , , , , , 
BUB,Bubs Australia Limited,Annual Per Share Statistics - EPS Bef. Abs,-2.51,-1.63,-1.10,-0.65,-0.80,-1.35,-0.82,-2.34,1.85,2.59,-2.02,-4.09,0.06,-0.42,-0.68,-1.10,-0.21,-2.49,-19.84,-7.79,-1.44,-12.38,-1.86
BUD,Buddy Technologies Ltd,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , ,-4.63,-9.34,-3.50,-5.93,4.25,-8.66,-8.25,-12.94,-3.38,-5.62,-2.11,-1.35,-2.21,-2.01,-0.44, 
BUE,Bluestone Global Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , ,--,-5.43,-9.75,-0.80,-1.12,-13.14,-13.98, , , , , , , , , 
BUR,Burley Minerals Ltd,Annual Per Share Statistics - EPS Bef. Abs, , , , , , ,-0.64,-2.19,-7.59,-2.66,-3.38,-1.62,-1.38,0.29,-0.25,-0.35, , , , , ,--, 
BUX,Buxton Resources Limited,Annual Per Share Statistics - EPS Bef. Abs, , , , , , , , ,-2.79,-1.17,-2.01,-4.64,-3.04,-4.17,-4.83,-3.95,-3.26,-1.16,-2.95,-2.06,-0.84,-0.88, 
