ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
AVA,AVA Risk Group Limited,Annual Ratio Analysis - Market Cap.($),27474027.76,1371124.07,4423600.50,4331657.57,7700724.58,12425905.72,20503938.84,25179025.68,107963981.58,9491346.00,7355793.15,29270492.38,13291346.00,19139261.57,0.00,99551649.00,58058509.00,17363981.60,24275860.48,35117335.20,36481663.04,91819172.76,43751266.02
AVB,Avanco Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , ,19250001.05,4173018.58,7163141.61,68631995.98,61269668.24,62383662.21,149550826.95,130216041.48,164612731.68,221121579.87, , , , , 
AVC,Auctus Investment Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , ,0.00,0.00,0.00,0.00,10436982.70,4498699.30,4318342.04,9123639.88,10174387.84,9089985.15,77317941.19, 
AVD,AVADA Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , ,0.00,47739369.30,21829216.18,3563946.66,11258475.98,2176768.95,1088384.57,2045831.69,1298959.60,3424897.32,1749171.84,4235365.00,3746669.04, , , ,0.00, 
AVE,Avecho Biotechnology Limited,Annual Ratio Analysis - Market Cap.($),49300565.45,47099458.56,36275603.76,0.00,0.00,114615975.60,140840945.00,393545900.00,231198200.00,115193700.00,195258800.00,213688850.97,147931175.00,117353475.00,94647375.00,15143580.00,36596985.00,26748216.00,7887287.10,6309829.68,46367945.72,27541747.89, 
AVE1,Aevum Limited,Annual Ratio Analysis - Market Cap.($), , , ,0.00,0.00,114615975.60,140840945.00,393545900.00,231198200.00,115193700.00,195258800.00, , , , , , , , , , , , 
AVF,Australian Value Funds Management Limited,Annual Ratio Analysis - Market Cap.($),6116119.52, ,2839626.92,6087153.02,7224984.13, , , , , , , , , , , , , , , , , , 
AVG,Australian Vintage Ltd,Annual Ratio Analysis - Market Cap.($),132310390.10,153897920.85,437830925.20,384999410.80,512456190.48,448673409.75,300147647.50,276012521.55,148428954.13,18633937.96,27001866.57,36002488.76,44877855.28,63042302.58,74323962.24,84775769.43,131228245.83,117116536.42,151422130.19,135301290.22,115090309.11,224566456.80,171794170.48
AVH,"AVITA Medical, Inc.",Annual Ratio Analysis - Market Cap.($),8440306.95,23569798.07,14148176.96,16818250.14,73569699.12,69055391.65,24546147.01,16176861.71,9253917.39,9347391.30,12405582.56,26200081.16,44063772.86,42290092.52,32530840.40,30596400.94,49013183.54,48734595.60,88139104.42,785945821.50,966056040.00,130205368.72, 
AVJ,AVJennings Limited,Annual Ratio Analysis - Market Cap.($),92547322.76,150658432.40,241053491.84,221683121.96,492868300.28,284098758.24,289479416.54,290393485.41,159974677.20,71393060.44,123564912.30,129056686.18,82376608.20,167665850.44,216715280.22,245694335.25,213967990.32,251246054.11,278074047.46,218952778.86,188897288.52,255461805.27,182579360.85
AVL,Australian Vanadium Limited,Annual Ratio Analysis - Market Cap.($), , , , , , ,0.00,38976482.00,22623144.60,13554203.32,5423445.49,7018576.51,6282471.69,2792209.64,3856477.13,9896688.40,12025423.21,20667481.67,67583166.80,25659970.40,23096905.49,55692017.47, 
AVM,Advance Metals Limited,Annual Ratio Analysis - Market Cap.($),4785555.16,5203516.88,17173115.41,22370430.03,16399506.56,203607929.00,73732820.20,0.00,7310957.60,7310957.60,4240355.41,5483218.20,1681520.25,731095.76,584876.61,4365482.91,17042118.34,5785706.12,6777541.45,5534776.70,6920867.80,8123915.83, 
AVM1,Anvil Mining Limited,Annual Ratio Analysis - Market Cap.($),4785555.16,5203516.88,17173115.41,22370430.03,16399506.56,203607929.00,73732820.20,1280074392.00,71244578.00,518718398.55,872003784.00, , , , , , , , , , , , 
AVN,Aventus Retail Property Fund,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , ,0.00,931533569.04,1127970144.60,1106950320.00,1230817527.87,1164375857.15,1795457487.60, 
AVO,Avoca Resources Limited,Annual Ratio Analysis - Market Cap.($), ,0.00,10845531.55,5708174.50,12418053.03,37452591.36,104187543.60,281372493.82,497122982.72,453271173.25,795948110.14, , , , , , , , , , , , 
AVQ,Axiom Mining Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,49939843.44,15543342.13,6959705.43,33740896.88,31733301.39,20646874.79,44366281.45,65791055.00,93960205.42,75913246.80,88560917.01,48301028.82, , , , 
AVR,Anteris Technologies Ltd,Annual Ratio Analysis - Market Cap.($),20603198.10,23894291.18,6621926.40,22889013.28,11919762.67,3188981.29,3259847.55,11803169.84,4725048.29,5668216.97,3096774.84,45729469.27,14392239.17,50723387.87,194546869.34,129177932.52,63782809.35,75164682.53,36576347.46,59084280.30,23352217.50,143776231.20, 
AVR1,Avatar Industries Limited,Annual Ratio Analysis - Market Cap.($),20603198.10,23894291.18,6621926.40,22889013.28,35517434.40,72503194.56,138317312.00,144640389.12, , , , , , , , , , , , , , , 
AVS,Avastra Sleep Centres Limited,Annual Ratio Analysis - Market Cap.($), , , ,0.00,20032950.33,4091236.33,5726231.59,69498829.40,4387988.21, , , , , , , , , , , , , , 
AVT,AVT Plasma Limited,Annual Ratio Analysis - Market Cap.($),16687737.50,7710813.78,2130619.60,12109349.97,4371651.62, , , , , , , , , , , , , , , , , , 
AVW,Avira Resources Ltd,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , ,0.00,25934133.60,12967066.80,11771810.48,13582893.03,12076660.00,3405000.00,3000000.00,3375000.00,6875200.00, 
AVZ,AVZ Minerals Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,0.00,3438500.00,4551750.00,4781787.50,12086654.95,3164362.27,1820474.89,2141474.89,3903066.48,6730599.72,51606332.51,196188452.15,116647121.41,147601922.42,464986428.00, 
AW1,American West Metals Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , , , , , , , ,0.00, 
AWB,AWB Limited,Annual Ratio Analysis - Market Cap.($),0.00,915576172.00,976068180.78,1241738216.96,1549454418.54,1759897536.39,1132491699.99,851979369.42,978022484.22,456504929.55,1209610446.88, , , , , , , , , , , , 
AWC,Alumina Limited,Annual Ratio Analysis - Market Cap.($),8406610544.98,10614749684.17,5528835360.30,7538615940.96,6908879625.12,8649090708.16,7391014014.84,7191900467.57,2029201578.89,4489960984.08,6051686543.76,2720818748.51,2196176568.30,3128941560.72,5037174978.93,3326219240.19,5270110204.86,6996317618.79,6622054731.30,6622638699.00,5323138132.02,5411635842.70, 
AWE,AWE Limited,Annual Ratio Analysis - Market Cap.($),41808340.55,62809805.51,168587356.63,179534587.58,414761904.48,646798293.50,1524662248.50,1631566937.00,1876566328.00,1338640888.37,926322695.27,665386724.77,699308400.94,647489201.64,940853493.00,636291870.50,437190758.82,235029801.37, , , , , 
AWJ,Auric Mining Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , , , , , , ,0.00,8936095.20, 
AWN,AWN Holdings Limited,Annual Ratio Analysis - Market Cap.($), , , ,8832000.00,17373378.15,13171674.29,4444633.09,4230795.99,3733899.21,4165805.41,4263305.41, ,2450573.06,68527128.60,147170166.66,107556143.32,71176859.55,83830523.47,43496969.73,26098181.84,11072004.44,33660170.00, 
AWV,Anova Metals Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00,18837640.35,8101393.22,3873505.19,6825712.34,13802107.97,45269388.50,36272023.36,24426471.23,5752190.47,29928995.57,28661884.00, 
AX1,Accent Group Limited,Annual Ratio Analysis - Market Cap.($), , , ,0.00, ,16001230.00,15290975.00,39453300.00,47655600.00,68698440.00,117324000.00,147713760.00,82306520.00,133252900.00,160078590.00,523518042.00,725650097.60,458199020.74,883989519.60,745801107.29,756723398.20,1511250134.85,671914726.60
AX8,Accelerate Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , , , ,0.00,6666800.00,1428600.00,1825433.32,4862281.61, 
AXA,AXA Asia Pacific Holdings Limited,Annual Ratio Analysis - Market Cap.($),4670449811.15,5005312250.44,4176534806.40,4976025028.26,7142889845.50,8850214735.40,12703324765.95,12516780926.88,8355448109.58,13560146775.20,13043372888.95, , , , , , , , , , , , 
AXE,Archer Materials Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , ,9018586.78,4831385.78,6442847.70,8697844.39,17707994.05,10707159.19,12123850.63,7860398.04,7933990.03,4938995.02,20561841.19,21593471.13,134612893.80,216131218.70,136711963.85
AXG,Altria Group Inc.,Annual Ratio Analysis - Market Cap.($),0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , , , , , , , , , , , , , , 
AXI,Axiom Properties Limited,Annual Ratio Analysis - Market Cap.($),7967043.15,2390112.94,1752749.49,1752749.49,3027476.40,2983635.58,59134834.92,157624150.04,40244463.84,21262032.15,8079572.22,12997219.29,8684812.86,13662959.93,18574107.01,25091276.16,20253287.40,20183155.01,16658163.44,15577691.69,16875832.66,28559101.43,24664678.51
AXL,A.C.N. 603 323 182 Pty Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , , ,0.00,65533999.68,143439078.20, , , , 
AXM,Apex Minerals NL,Annual Ratio Analysis - Market Cap.($), ,0.00,8023838.55,4202963.05,5922357.03,4026037.95,44413531.40,162086581.95,233849227.20,86147662.97,69674218.09,38851705.99,18315994.84, , , , , , , , , , 
AXN,Axon Instruments Inc.,Annual Ratio Analysis - Market Cap.($),642950634.78,458423310.24,74454292.62,122782175.39, , , , , , , , , , , , , , , , , , , 
AXO,Aurox Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , ,0.00,20561988.76,26408751.05,70085710.38,143676572.15,60950740.09, , , , , , , , , , , , , 
AXP,AXP Energy Limited,Annual Ratio Analysis - Market Cap.($), , , , , , ,0.00,33657937.50,26427688.98,3628649.91,8261449.87,12326484.71,26952960.98,22584736.59,29493996.44,6652155.80,6442079.41,4110282.44,4839393.87,15015018.71,8542351.79,14035537.56, 
AXP1,"AirXpanders, Inc.",Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , ,0.00,220789256.32,275083498.17,208676914.57,14519956.07, , , , 
AXSBSC,Wilson HTM Smaller Companies Fund,Annual Ratio Analysis - Market Cap.($), , ,8975192.32,6184892.15, , , , , , , , , , , , , , , , , , , 
AXT,Argo Exploration Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,38520000.00,13248000.00,2649600.00,2815200.00,7452000.00,2190060.00,2629620.00,1377420.00,1837080.00,13722750.00,3842370.00,2378610.00,2195640.00,2729580.00, , 
AXZ,Amex Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , ,5512530.24,3937521.60,7122530.24,80262000.00,76357104.60,87308157.20,83146052.00,38328342.80,21608616.00, , , , , , 
AYA,Artrya Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00,7700000.35,13500000.50,24201146.64,28736893.52,13909567.68,36371241.27, , , , ,0.00, 
AYD,Australian Masters Yield Fund No 1 Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , ,0.00,90762159.60,91666615.60,55868247.12,27594952.56, , , , , , 
AYH,Australian Masters Yield Fund No 2 Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , ,0.00,42701495.90,42884289.76,34246217.12,34271723.24, , , , , , 
AYI,A1 Investments & Resources Ltd,Annual Ratio Analysis - Market Cap.($), , , , , , , ,0.00,3733310.32,7841900.46,8592103.24,12992051.46,5846910.85,1912116.16,956141.26,10597266.55,10807266.55,10807266.55,10807266.55,22355228.73,30612464.16,16421946.42,16421946.42
AYJ,Australian Masters Yield Fund No 3 Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , ,91682645.40,73062964.38,70065459.36,19039527.00, , , , , 
AYK,Australian Masters Yield Fund No 4 Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , ,90178382.80,85059477.36,54674690.40,46100025.84,20814226.40,19748617.68, , , 
AYM,Australia United Mining Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00, ,9335256.66,4149002.96,2500685.08,726323.15,2179012.78,2539065.36,3808598.05,3685154.97,1842577.49,16583197.37, 
AYN,Alcyone Resources Limited,Annual Ratio Analysis - Market Cap.($),13410286.81,7765346.60,28555109.22,21462555.65,38880525.45,36118576.73,109318250.86,129340798.16,43942188.29,22488340.16,17331774.36,127658449.34,49756278.60,19501112.59, , , , , , , , , 
AYS,Amaysim Australia Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , ,0.00, ,301046461.14,324503665.20,223440378.60,218381711.54,174115148.39, , 
AYT,Austin Metals Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,99500000.00,128466808.60,115038000.00,0.00,23528952.25,8822720.52,6862115.96,7675839.67,2326012.02,6687284.55,2854421.32,8604395.90,2643392.28,4793233.29,14026952.57, 
AYT1,Adelaide Managed Funds Asset Backed Yield Trust,Annual Ratio Analysis - Market Cap.($), , , , , , , ,99500000.00,128466808.60,115038000.00,126115184.06,23528952.25, , , , , , , , , , , 
AYX,Austofix Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,0.00,10818605.70,9679805.10,12363426.00,7678084.08, , , , , , , , , , , 
AYZ,Australian Masters Yield Fund No 5 Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , ,0.00, ,75666308.44,61046655.58,57629337.00,43575867.10, , , 
AZA,Anzon Australia Limited,Annual Ratio Analysis - Market Cap.($), , , , ,173250000.00,370960761.60,605844050.70,611402253.00, , , , , , , , , , , , , , , 
AZC,Australian Zircon NL,Annual Ratio Analysis - Market Cap.($),5118990.90,11949147.45,21079006.30,11626136.03,14591153.94,22503276.15,41269700.34,95992279.86,34541294.28,56039174.60,39817308.27,39817308.27,39817308.27,39817308.27,39817308.27,39817308.27, , , , , , , 
AZD,Amazing Loans Limited,Annual Ratio Analysis - Market Cap.($), , , , , , ,51423585.00,343263186.63,133039174.90, , , , , , , , , , , , , , 
AZG,Allmine Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00,64992681.00,43393087.00, , , , , , , , , , 
AZH,Azimuth Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , ,0.00,11636252.90,12632677.75,2047469.37,12997831.10,95882581.06,148561772.48, , , , , , , , , , 
AZI,Altamin Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , ,0.00, ,6255000.45,7993500.37,5037000.23,3525900.16,5279819.56,33496153.84,26187902.10,9396329.45,9582759.96,5464902.93,8808594.91,20059274.42, 
AZJ,Aurizon Holdings Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00,8247200000.00,8296000000.00,8891105600.00,10643679300.00,10885911300.00,9889410900.00,10997353200.00,8617254240.00,10746691200.00,9420043560.00,6847418880.00,6994675200.00
AZL,Arizona Lithium Limited,Annual Ratio Analysis - Market Cap.($),7939578.46,4930680.72,4330983.18,5876370.07,7240768.67,4213126.77,3197785.21,7430848.34,9103149.78,3344014.21,6092448.13,55497378.38,65665066.37, , , ,4289232.92,3037407.94,10714351.83,14496677.89,13832954.75,41400865.02, 
AZM,Azumah Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , ,0.00,14687500.00,20655000.00,15390000.00,13798717.20,87922882.55,152091191.70,61718607.76,9019730.59,15316131.13,8664714.06,20912729.94,14564148.93,19553827.52,13296602.72, , , 
AZO,Apollo Gas Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , ,0.00,113000000.00, , , , , , , , , , , , 
AZQ,Ascot Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00,4951250.00,2177225.00,2016807.36,8140356.63,6191494.92, , , , , , , 
AZR,Aztec Resources Limited,Annual Ratio Analysis - Market Cap.($),6594151.85,14358958.65,10613143.35,6699688.80,37414629.12,113340889.48,159011498.80, , , , , , , , , , , , , , , , 
AZS,Azure Minerals Limited,Annual Ratio Analysis - Market Cap.($), , , , ,10535000.70,8925000.42,8925000.42,18537750.66,22352500.80,8254074.58,15101577.30,20488000.00,5910000.00,26480012.41,22591768.24,9950201.07,55641881.71,21744496.73,25529998.16,9989999.28,14272950.30,70859715.83, 
AZT,Azure Health Technology Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,11416776.81,2103090.46,6424156.15,0.00,7382879.60,9539702.62,13754922.00,107806352.75,86880968.08,11618572.88,4979388.38, ,539995.36, , , 
AZT2,Aston Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00,1791661811.04, , , , , , , , , , , 
AZU,Azurn International Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , ,0.00, , , , , , , , , , , , , 
AZX,Auzex Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , ,0.00,28828800.00,37888734.90,27182944.48,4725347.64,6121811.64,55212450.98, , , , , , , , , , , 
AZY,Antipa Minerals Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , ,11201308.00,3919839.25,7807647.62,2938445.58,5877056.18,48753185.80,28157980.68,23387799.34,29068655.39,57695131.17,128386918.74, 
B2Y,Bounty Mining Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , , , ,0.00,136762783.56,28886277.45, , , 
B4P,Beforepay Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , , , , , , , ,0.00, 
BAB,Bullabulling Gold Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , ,25412845.42,15401195.10, , , , , , , , , 
BAE,Barron Entertainment Limited,Annual Ratio Analysis - Market Cap.($),9711045.88, , , , , , , , , , , , , , , , , , , , , , 
BAH,Bojun Agriculture Holdings Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , , , ,0.00,35238483.77, , , , 
BAL,Bellamy's Australia Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , ,0.00,415151713.04,986861813.37,688784273.95,1760932256.16,942090548.07, , , 
BAM1,British American Tobacco Australasia Limited ,Annual Ratio Analysis - Market Cap.($),1986615483.60, , , , , , , , , , , , , , , , , , , , , , 
BAO,Brookfield Australian Opportunities Fund,Annual Ratio Analysis - Market Cap.($), , , , ,95969904.07,184603464.24,219632883.75,262586016.09,148088478.90,12171655.80,9965669.00,38137854.84,38137854.84, , , , , , , , , , 
BAP,Bapcor Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , ,0.00,346802320.00,746855196.20,1357132577.52,1528597609.20,1835603125.60,1581821731.26,2002533750.00,2885006250.00,2063628000.00
BAS,Bass Oil Limited,Annual Ratio Analysis - Market Cap.($), , , , ,0.00,17886370.20,8013033.02,11244094.72,11192468.62,4352626.68,8148847.00,8148847.00,7372752.65,3109714.48,2591428.73,2413145.01,1287010.99,2239217.58,7818502.44,6684280.19,5013210.14,9225362.92, 
BAT,Battery Minerals Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , ,7024500.21,6393600.09,6857035.43,12654990.54,46818473.90,36709939.80,25614445.63,7908549.29,40825470.82,26995842.57, 
BAX,Baxter Group Limited,Annual Ratio Analysis - Market Cap.($), , ,0.00,66033332.00,158859995.30,200523572.40,186268087.50, , , , , , , , , , , , , , , , 
BAY,Bayrock Resources Limited,Annual Ratio Analysis - Market Cap.($),643481412.00,0.00, , , , , , , , , , , , , , , , , , , , , 
BAY1,Baycorp Holdings Limited,Annual Ratio Analysis - Market Cap.($),643481412.00,0.00, , , , , , , , , , , , , , , , , , , , , 
BBB,B Digital Limited,Annual Ratio Analysis - Market Cap.($),151404440.00,38471620.00,26061420.00,24820400.00,182287614.22,327354358.74,79630081.15, , , , , , , , , , , , , , , , 
BBC,BNK Banking Corporation Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , ,0.00,16611561.58,15745556.00,16060467.12,13383722.60,16477723.99,22747408.18,33327682.56,53010909.44,40536271.57,83927739.00,113474628.48
BBG,Billabong International Limited,Annual Ratio Analysis - Market Cap.($),0.00,1058733247.00,1790835800.32,1236723153.26,1679639174.22,2814470326.39,3178846865.35,3696191338.40,2221996633.20,2188659007.50,2192925440.74,1512314546.36,438929770.23,71189943.60,493337728.50,568033654.77,239181910.00,146578460.00, , , , , 
BBI,Babcock & Brown Infrastructure Group,Annual Ratio Analysis - Market Cap.($), ,0.00,276000000.00,464000000.00,517895820.00,1609228910.00,2340332130.00,3168589160.00,1615503880.00,178831923.00, , , , , , , , , , , , , 
BBL,Brisbane Broncos Limited,Annual Ratio Analysis - Market Cap.($),15686500.96,15686500.96,9804063.10,8529534.90,12255078.88,16666907.27,18627719.89,23529751.44,22549345.13,39216252.40,31373001.92,24019954.59,22549345.13,24510157.75,25490564.06,33824017.70,36275033.47,53922347.05,48039909.19,40196658.71,42647674.48,78432504.80, 
BBN,Baby Bunting Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , ,0.00,301411488.00,244526349.16,183301767.18,273113071.92,410757606.28,726413521.50,540429154.08
BBOZ,Betashares Austalian Equities Strong Bear Hedge Fund,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , ,10185000.00, ,100061500.00,89245000.00,138074000.00,440880000.00,229959000.00, 
BBR,Bora Bora Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , ,0.00,2874000.00,7067300.00,20418100.00,6834300.00,2915904.60,2418485.58,2418485.58,2446685.58, , , 
BBT,BlueBet Holdings Ltd,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , , , , , , ,0.00, ,100054824.50
BBUS,BetaShares U.S. Equities Strong Bear Hedge Fund - Currency Hedged,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , , , , ,59228250.00,83665500.00,331407000.00,174061125.00, 
BBX,BBX Minerals Limited,Annual Ratio Analysis - Market Cap.($), , , , , ,0.00,19410534.08,19371488.25,6767199.82,1520719.06,673756.33,10585603.20,10698989.28,1144542.32,1184542.32,1258462.16,3693798.12,67871066.60,71391126.42,97026286.08,64687962.41,107159535.45, 
BC8,Black Cat Syndicate Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , , , ,0.00,14601300.51,18486400.53,71237841.12,87300842.82, 
BCA,Black Canyon Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , , , , , , ,0.00,9734789.57, 
BCB,Bowen Coking Coal Limited,Annual Ratio Analysis - Market Cap.($),8615880.40,3422593.36,3698464.57,2912345.73,4574326.38,2990905.71,3166841.34,15834206.70,43983907.50,4989086.68,2358477.34,33711166.71,12447200.02,4927016.67,4149066.67,1762786.89,3182822.45,3819386.94,6992815.34,35313713.10,44206924.41,68492358.34, 
BCC,Beam Communications Holdings Limited ,Annual Ratio Analysis - Market Cap.($),10099880.64,10099880.64,2333947.26,8941035.30,6087129.00,8330664.12,11584803.61,10975077.18,7926444.63,1315813.55,3289533.88,1973720.33,3438513.19,2342359.40,4828493.01,13383770.12,9929893.96,5612548.76,8459752.32,14275832.04,8988486.84,17637443.72,17284384.20
BCC2,Buccaneer Energy Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , ,56637389.18,5624467.16,22004524.37,54700438.00,48616651.73,67625354.97, , , , , , , , , 
BCD,BCD Resources NL,Annual Ratio Analysis - Market Cap.($),30348921.24,17405733.46,17405733.46,17405733.46,71948654.50,53557430.85,79375420.00,69216000.00,52440640.00,56061180.00,50025600.00,7613624.00,7361921.00,2570854.00,4089995.00, , , , , , , , 
BCI,BCI Minerals Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,102600000.00,95040000.00,77107520.00,147683360.00,287862050.00,270038600.00,398192410.32,396891616.00,56897127.68,21581669.12,54953767.40,53320802.85,71569603.80,67817914.70,326569358.99,319643138.06
BCK,Brockman Mining Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00, ,365926989.00,521035812.00,461009010.00,318515316.00,108965766.00,184403604.00,439775136.00,313521888.00,194863872.00,408286208.00, 
BCN,Beacon Minerals Limited,Annual Ratio Analysis - Market Cap.($), , , , , , ,0.00,13161859.48,3760531.28,4998018.62,11837645.06,6965513.98,5970440.56,4179327.59,4480287.73,4480287.73,5981883.85,32900361.19,34237341.83,72870809.75,114503173.72,125423415.08, 
BCO,BCD Resources (Operations) NL,Annual Ratio Analysis - Market Cap.($),28279164.80,7852271.88,7852271.88,7852271.88,7772770.38,7852271.88,7852271.88,0.00,9209703.38,9209703.38,9209703.38, , , , , , , , , , , , 
BCS,BrisConnections Unit Trusts,Annual Ratio Analysis - Market Cap.($), , , , , , , , ,0.00,238001716.89,429291384.50,331725160.75,359043703.40, , , , , , , , , , 
BCT,Bluechiip Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00,11741503.20,22397163.88,16460690.73,5228567.52,7705380.37,4430308.23,7610682.58,21439802.36,41118654.33,29059334.70,24513100.58,16161222.49
BDC,Bardoc Gold Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , ,15784128.22,10852293.38,10351235.79,22359765.61,12350364.75,3061339.69,2551134.74,2551134.74,4501698.26,22318828.09,46202987.34,64993938.21,115844350.64,119732758.94, 
BDG,Black Dragon Gold Corp,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , , , ,0.00,11640428.62,8924625.12,17465969.56,10151275.68, 
BDL,Brandrill Limited,Annual Ratio Analysis - Market Cap.($),73983195.00,169536799.80,18314266.07,3410634.85,14403368.67,17920707.88,47793465.45,86028237.81,85592948.17,19569002.74, , , , , , , , , , , , , 
BDM,Burgundy Diamond Mines Limited,Annual Ratio Analysis - Market Cap.($), , , ,0.00,19109534.66,15506917.47,8771589.68,13620296.30,7628115.90,6818689.70,10607177.68,8158755.44,6125733.24,4689495.82,9623056.62,2078580.23,2771440.31,5388911.71,10133438.88,4433379.51,17600158.37,79243830.81, 
BDM1,BioDiem Ltd,Annual Ratio Analysis - Market Cap.($), , , ,0.00,19109534.66,15506917.47,8771589.68,13620296.30,7628115.90,6818689.70,10607177.68,8158755.44,6125733.24,4689495.82, , , , , , , , , 
BDR,Beadell Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , ,37440001.20,6552000.21,416697790.00,394743600.00,727359920.00,624674330.00,179697825.00,111811980.00,285543090.00,222017400.00, , , , , 
BDS,Bridgestone Australia Limited,Annual Ratio Analysis - Market Cap.($),41997365.20,38710614.88,73038896.00,97872120.64,124896512.16,109558344.00,149364542.32, , , , , , , , , , , , , , , , 
BDT,Birddog Technology Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , , , , , , , ,0.00, 
BDX,BCAL Diagnostics Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , , , , , , ,0.00, ,16595502.48
BEAR,BetaShares Australian Equities Bear Hedge Fund,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , ,48800700.00,67227700.00,59765200.00,51194550.00,46412850.00,117090300.00,57953600.00, 
BEC,Becton Property Group,Annual Ratio Analysis - Market Cap.($), , , , , ,0.00,138359151.00,574606338.05,237943971.98,29698979.32,7578360.24,13274148.18,3170869.88, , , , , , , , , , 
BEE,Broo Ltd,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , , ,0.00,133814980.42,82113737.98,11746748.31,12781183.37,14186294.47, 
BEG,Bluenergy Group Limited,Annual Ratio Analysis - Market Cap.($),28850006.25,7637541.30,3309562.23,1018326.84,1807530.14,11606491.40,22118081.34,48001790.85,25108629.06,117281676.22,45377234.49,34372672.80,7926948.44,4918502.32, , , , , , , , , 
