ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
BIV,Blue Capital Limited,Annual Ratio Analysis - ROE,10.02%, ,6.14%,14.94%,9.23%,7.02%,9.96%,-371.40%,3.02%,-23.62%,-23.55%, , , , , , , , , , , , 
BKA,Buka Minerals Limited,Annual Ratio Analysis - ROE,-1.69%,14.82%,-11.74%,-2.15%,-1.52%,-3.67%, , , , , , , , , , , , , , , , , 
BKG,Booktopia Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,0.00%,-59.48%,-103.70%
BKI,BKI Investment Company Limited,Annual Ratio Analysis - ROE, , , ,0.00%,2.62%,4.48%,4.66%,3.90%,5.49%,4.20%,5.84%,5.26%,5.56%,5.32%,4.73%,5.04%,4.79%,4.83%,4.03%,6.47%,4.64%,3.13%,8.60%
BKL,Blackmores Limited,Annual Ratio Analysis - ROE,30.91%,29.44%,27.20%,27.32%,33.78%,38.39%,37.01%,38.34%,37.91%,35.49%,33.84%,34.51%,32.23%,25.47%,24.40%,35.03%,56.10%,33.24%,36.30%,26.57%,5.80%,9.68%,7.92%
BKM,BKM Management Limited,Annual Ratio Analysis - ROE,-63.59%,-410.26%,-313.06%,-152.46%,-152.72%,-274.08%,-410.82%,258.18%,-15.03%,-177.83%,-126.16%,271.51%,511.74%,547.66%,-130.23%,-479.63%,-739.75%,-20.48%,52.40%,33.98%, , , 
BKN,Bradken Limited,Annual Ratio Analysis - ROE, , , , ,0.00%,4.27%,25.07%,31.13%,31.25%,16.26%,16.31%,11.53%,13.97%,8.75%,7.65%,7.93%,26.93%, , , , , , 
BKR,Broadcast Production Services Limited,Annual Ratio Analysis - ROE,11.40%,3.46%,26.76%,8.16%,11.67%,2.69%,9.51%,49.01%,16.01%,-128.52%, , , , , , , , , , , , , 
BKT,Black Rock Mining Limited,Annual Ratio Analysis - ROE, , , ,-0.36%,-21.69%,-7.52%,-6.12%,-12.76%,-24.70%,-23.70%,-27.39%,-19.33%,-101.46%,-151.98%,-88.36%,-15.30%,-15.75%,-18.12%,-11.23%,-12.71%,-14.91%,-8.59%, 
BKW,Brickworks Limited,Annual Ratio Analysis - ROE,9.29%,7.03%,9.54%,11.97%,7.53%,6.84%,10.45%,9.53%,9.72%,8.29%,6.68%,6.01%,4.74%,5.82%,5.64%,6.59%,8.02%,9.98%,9.86%,10.61%,6.08%,11.47%, 
BKY,Berkeley Energia Limited,Annual Ratio Analysis - ROE, , , ,89.85%,-41.35%,-174.41%,-42.24%,-20.19%,-28.01%,-36.72%,-64.77%,-25.41%,-26.14%,-26.55%,-21.17%,-27.56%,-51.86%,-33.12%,-10.15%,43.23%,-118.44%,180.51%, 
BLA,Blue Sky Alternative Investments Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,0.00%,17.58%,20.75%,7.54%,17.94%,8.62%,10.90%,-39.08%, , , , 
BLD,Boral Limited,Annual Ratio Analysis - ROE,10.16%,6.86%,9.88%,13.25%,15.69%,15.14%,13.71%,9.99%,8.54%,4.76%,3.91%,5.58%,3.16%,3.47%,3.82%,6.69%,8.47%,6.49%,8.16%,7.51%,4.03%,-8.48%,-5.17%
BLE,Blue Ensign Technologies Limited,Annual Ratio Analysis - ROE,-75.88%,-17.61%,-127.99%,-74.46%,"-51,601.40%",-198.93%,-125.68%,-300.56%,-376.40%, , , , , , , , , , , , , , 
BLG,Bluglass Limited,Annual Ratio Analysis - ROE, , , , , , , ,-8.82%,-11.38%,-31.30%,-35.45%,-26.29%,-25.02%,-9.79%,-19.58%,-22.82%,-24.08%,-19.57%,-15.13%,-49.18%,-48.37%,-83.87%,-70.77%
BLR,Black Range Minerals Limited,Annual Ratio Analysis - ROE,-73.39%,-12.62%,-4.84%,176.91%,19.81%,"2,163.96%",-21.14%,-5.65%,-19.67%,-17.09%,-4.94%,-2.82%,-15.10%,-7.20%,-24.97%, , , , , , , , 
BLT,Benitec Biopharma Limited,Annual Ratio Analysis - ROE,-241.12%,-154.89%,-7.43%,-116.87%,-32.31%,-58.53%,-789.36%,-55.12%,-204.32%,-215.07%,378.34%,-55.22%,-154.44%,-309.94%,-20.99%,-48.20%,-121.98%,-26.46%,-62.10%,17.30%, , , 
BLU,Blue Energy Limited,Annual Ratio Analysis - ROE,4.31%,6.64%,1.54%,25.90%,40.23%,-156.51%,-8.72%,-18.88%,-697.74%,-11.40%,-15.42%,-7.56%,-11.77%,-17.66%,-7.63%,-2.36%,-2.50%,-2.16%,-2.32%,-8.87%,-8.06%,-1.61%, 
BLU1,BlueFreeway Limited,Annual Ratio Analysis - ROE, , , , , , ,0.00%,7.17%,-697.74%, , , , , , , , , , , , , , 
BLV,Blossomvale Holdings Ltd,Annual Ratio Analysis - ROE, , , , ,-24.55%,-38.72%,-285.40%,-11.25%,5.54%,11.53%,0.38%,-36.67%,1.35%,-1.59%,6.05%,3.33%,-0.24%,-14.28%,-59.45%,-12.73%,-9.58%, , 
BLX,Beacon Lighting Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , ,0.00%,62.54%,34.29%,31.87%,--,25.67%,19.80%,13.61%,33.54%,29.94%
BLY,Boart Longyear Limited,Annual Ratio Analysis - ROE, , , , , , ,0.00%,39.47%,112.24%,0.76%,8.45%,14.09%,6.00%,-22.01%,-315.83%,131.33%,38.41%,26.71%,8.79%,10.29%,18.19%,-6.65%, 
BLZ,Blaze Minerals Limited,Annual Ratio Analysis - ROE,-469.67%,-439.01%,938.72%,81.06%,-677.25%,-16.48%,"-1,531.73%",-21.21%,-20.11%,-14.12%,-27.85%,-20.64%,"-10,120.90%",-156.38%,-446.56%,248.99%,-105.14%,-74.60%,-36.16%,-12.87%,-15.87%,-15.53%, 
BMB,Balamara Resources Limited,Annual Ratio Analysis - ROE,-7.69%,-736.93%,-48.72%,"8,287.01%", , , ,-8.63%,-70.16%,-43.83%,-49.47%,-35.15%,-165.96%,-124.05%,-640.26%, , , , , , , , 
BME,Black Mountain Energy Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , ,0.00%, 
BMG,BMG Resources Limited,Annual Ratio Analysis - ROE, , , , ,-0.05%,0.23%,-0.77%,-0.25%,0.26%,-3.27%,-27.14%,-18.82%,-35.90%,-540.39%,-28.69%,-43.34%,11.11%,7.44%,-27.25%,-63.88%,"-1,611.34%",-7.71%, 
BMG1,Battle Mountain Gold Company ,Annual Ratio Analysis - ROE,-276.17%, , , , , , , , , , , , , , , , , , , , , , 
BMH,Baumart Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%,-28.46%,-26.37%,-51.37%,-53.84%,-40.55%,62.41%, 
BML,Boab Metals Limited,Annual Ratio Analysis - ROE, , , , ,-58.84%,-108.32%,-101.13%,-224.48%,-97.19%,-143.65%,-161.38%,-31.14%,-38.49%,-146.81%,-37.74%,-57.10%,-71.05%,-70.94%,-89.29%,-52.70%,-41.14%,-29.89%, 
BMM,Balkan Mining and Minerals Limited,Annual Ratio Analysis - ROE, , , , , , , ,0.00%,-3.86%, , , , , , , , , , , ,0.00%, , 
BMM1,Bellamel Mining Limited,Annual Ratio Analysis - ROE, , , , , , , ,0.00%,-3.86%, , , , , , , , , , , , , , 
BMN,Bannerman Energy Ltd,Annual Ratio Analysis - ROE, , , , , ,-2.93%,-29.99%,-4.77%,-18.26%,-11.97%,-13.03%,-17.44%,-14.45%,-9.64%,-4.46%,-7.64%,-8.94%,-4.62%,-3.88%,-3.53%,-4.40%,-3.39%, 
BMO,Bastion Minerals Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,0.00%,-49.07%, 
BMR,Ballymore Resources Limited,Annual Ratio Analysis - ROE,8.88%,-7.02%,5.92%, , , , , , , , , , , , , , , , , ,0.00%, , 
BMR1,Balmoral Corporation Limited,Annual Ratio Analysis - ROE,8.88%,-7.02%,5.92%, , , , , , , , , , , , , , , , , , , , 
BMS,Basin Minerals Limited,Annual Ratio Analysis - ROE,-16.75%,-4.14%,-24.24%, , , , , , , , , , , , , , , , , , , , 
BMT,Beamtree Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,-10.22%,-64.95%,-9.24%,1.31%,-0.91%,--
BMX,Bemax Resources Limited,Annual Ratio Analysis - ROE,-8.72%,-6.03%,-1.31%,-3.37%,-1.13%,1.21%,3.58%,10.55%, , , , , , , , , , , , , , , 
BNB,Babcock & Brown Limited,Annual Ratio Analysis - ROE, , , , ,1.13%,27.03%,24.35%,28.81%, , , , , , , , , , , , , , , 
BNC,Bioniche Life Sciences Inc,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%,-70.06%,-153.59%,269.42%, , , , , , , , , 
BND,Bandanna Energy Limited,Annual Ratio Analysis - ROE, , , ,-0.02%,-2.35%,-7.39%,-19.94%,-11.23%,-31.71%,-3.04%,-12.76%,-4.09%,3.03%,-2.47%,-6.31%, , , , , , , , 
BNDS,Betashares Legg Mason Australian Bond Fund (Managed Fund),Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , ,5.24%,2.97%,-0.23%, 
BNK,Banksia Wines Limited,Annual Ratio Analysis - ROE,0.00%,5.32%, , , , , , , , , , , , , , , , , , , , , 
BNKS,Betashares Global Banks ETF - Currency Hedged,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,8.82%,0.10%,-4.00%,-29.07%,17.29%, 
BNL,Blue Star Helium Limited,Annual Ratio Analysis - ROE,1.26%,-9.47%,-26.34%,-1.83%,-26.64%,3.16%,-16.64%,751.78%,23.89%,-31.41%,-4.28%,-4.21%,-10.15%,3.08%,"-2,707.59%",117.27%,14.68%,4.92%,"-1,281.81%",-72.24%,-20.09%,-6.37%, 
BNO,Bionomics Limited,Annual Ratio Analysis - ROE,-28.03%,-32.19%,-43.05%,-67.62%,-40.02%,-43.38%,-49.30%,-24.01%,-22.22%,-36.71%,-32.26%,-32.60%,-12.11%,-24.15%,7.15%,-54.71%,-39.14%,-16.68%,-147.93%,-95.15%,-85.49%,-25.02%,-36.59%
BNR,Bulletin Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%,-47.56%,-229.47%,-374.78%,37.82%,-29.87%,-69.36%,-3.21%,-15.77%,-87.64%,-47.99%,69.55%, 
BNT,Bounty Mining Ltd,Annual Ratio Analysis - ROE, , , , ,-21.64%,-10.97%,19.14%,-175.63%,-23.51%,203.59%,897.16%,59.15%,-4.80%,-199.74%,-67.18%,188.68%, , , , , , , 
BNZ,Benz Mining Corp,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,0.00%,-89.47%,-359.60%
BOA,Boadicea Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,0.00%,-14.89%,-6.05%,-5.02%,-9.24%,-13.43%,-11.30%,-27.03%,26.08%,34.35%, 
BOC,Bougainville Copper Limited,Annual Ratio Analysis - ROE,5.38%,2.79%,2.61%,4.59%,2.22%,0.03%,0.97%,0.89%,-1.63%,2.38%,0.77%,-1.14%,-1.62%,1.87%,-116.07%,-32.83%,-3.34%,-5.80%,-10.42%,-7.72%,-5.43%,-4.77%, 
BOD,Bod Australia Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , ,0.00%,-105.59%,-137.63%,-368.90%,-100.25%,-48.80%,-155.95%
BOE,Boss Energy Ltd,Annual Ratio Analysis - ROE, , , , , , , , ,-15.49%,-256.43%,-71.97%,-0.81%,-72.87%,-167.41%,-28.76%,-16.23%,-25.99%,-47.74%,-27.84%,-7.57%,-42.14%,1.01%, 
BOK,Black Oak Minerals Limited,Annual Ratio Analysis - ROE, , , , , , , ,0.00%,-49.68%,-65.42%,-39.16%,-118.91%,-104.33%,-430.34%,-128.33%,382.76%, , , , , , , 
BOL,Boom Logistics Limited,Annual Ratio Analysis - ROE, , , ,5.84%,18.18%,17.40%,12.48%,12.70%,6.77%,4.89%,2.45%,2.46%,6.61%,1.37%,-0.21%,-5.11%,-6.13%,-7.85%,-0.81%,-4.83%,-12.44%,1.09%,--
BON1,Bonaparte Diamond Mines NL,Annual Ratio Analysis - ROE, , , , ,-1.54%,-23.44%,-74.69%,-96.76%,-117.31%, , , , , , , , , , , , , , 
BOND,SPDR S&P/ASX Australian Bond Fund,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,8.63%,0.00%,6.21%,-0.37%,2.98%,7.60%,3.75%,-1.40%,-14.31%
BOP,Birch And Prestige Investment Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,0.00%,-3.60%,-0.66%,-3.98%,-35.64%, , , , , , 
BOQ,Bank of Queensland Limited,Annual Ratio Analysis - ROE,12.38%,13.38%,12.84%,11.82%,10.23%,10.65%,11.89%,12.42%,9.26%,6.85%,8.56%,6.86%,1.06%,8.90%,9.02%,10.29%,10.04%,9.98%,9.13%,8.21%,6.36%,6.49%, 
BOT,Botanix Pharmaceuticals Ltd,Annual Ratio Analysis - ROE,-30.10%,-6.20%,-31.04%,-52.80%,-26.53%,-84.27%,-125.11%,-117.96%,-219.68%,-346.74%,219.59%,68.11%,67.19%,73.96%,-50.41%,-42.92%,-53.71%,-87.79%,-67.62%,"-2,769.64%",-70.78%,-16.03%, 
BOW,Bow Energy Limited,Annual Ratio Analysis - ROE, , , , , ,-2.15%,-4.42%,-5.97%,-2.75%,-1.93%,-3.68%,-0.75%, , , , , , , , , , , 
BOY,Burrup Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , ,0.00%, , , , , , , , , , , , , , 
BPA,Brookfield Prime Property Fund,Annual Ratio Analysis - ROE, , , , , , , ,20.17%,2.97%,-41.36%,6.98%,14.09%,-0.85%,19.37%,6.38%,10.47%,39.01%, , , , , , 
BPC,"Burns, Philp and Company Limited",Annual Ratio Analysis - ROE,69.01%,35.02%,25.53%,4.78%,1.02%,3.85%,3.03%, , , , , , , , , , , , , , , , 
BPF,Bulletproof Group Limited ,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,-3.14%,-22.59%,-1.78%,8.00%,7.37%,6.25%, , , , , 
BPG,Byte Power Group Limited,Annual Ratio Analysis - ROE,-10.37%,-107.20%,-250.43%,-48.41%,"-1,160.48%",158.28%,88.30%,48.37%,39.22%,29.24%,39.47%,31.49%,23.66%,2.06%,-0.76%,-6.09%,13.47%,-17.46%,66.50%,33.13%, , , 
BPH,BPH Energy Ltd,Annual Ratio Analysis - ROE, , , , , ,-24.81%,-22.35%,-33.85%,-35.23%,-225.56%,-7.45%,-0.43%,-1.51%,-1.18%,-1.10%,7.06%,-2.49%,-54.95%,-40.46%,-139.35%,34.71%,-10.49%, 
BPK,Bremer Park Limited,Annual Ratio Analysis - ROE,8.70%,1.54%,-1.37%,-19.32%,-49.43%,-28.68%,27.28%,-918.00%,-230.49%,-566.49%,30.30%,5.35%,6.24%, , , , , , , , , , 
BPM,BPM Minerals Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,0.00%,-12.96%, 
BPP,Babylon Pump & Power Limited,Annual Ratio Analysis - ROE,-10.50%,-50.63%,-117.41%,156.62%,-66.99%,-224.90%,-119.75%,-102.45%,-287.81%,-297.35%,"-2,576.84%",-247.13%,-111.82%,-171.01%,-737.30%,111.16%,133.13%,213.86%,-22.09%,-98.12%,-21.56%,-72.18%, 
BPT,Beach Energy Limited,Annual Ratio Analysis - ROE,11.63%,13.91%,6.02%,14.32%,10.02%,16.35%,5.64%,2.33%,6.75%,4.82%,-1.90%,5.22%,7.63%,7.90%,13.86%,-19.93%,-48.25%,22.91%,13.68%,24.38%,16.59%,10.25%,14.13%
BQF,Bakehouse Quarter Fund,Annual Ratio Analysis - ROE, , , ,2.16%,6.11%,6.18%,--, , , , , , , , , , , , , , , , 
BRB,Breaker Resources NL,Annual Ratio Analysis - ROE, , , , , , , , , , , ,0.00%,-68.07%,-253.84%,-47.65%,-69.16%,-128.20%,-133.06%,-294.15%,-311.29%,-306.20%,-140.24%, 
BRG,Breville Group Limited,Annual Ratio Analysis - ROE,12.20%,9.40%,12.88%,14.76%,15.04%,11.34%,10.29%,17.04%,15.94%,8.95%,18.95%,23.31%,25.86%,25.12%,22.89%,20.17%,20.39%,20.74%,20.86%,21.71%,11.05%,17.96%,17.21%
BRI,Big River Industries Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , ,0.00%,5.32%,9.30%,7.31%,7.23%,18.41%,19.19%
BRI1,Breakwater Island Trust,Annual Ratio Analysis - ROE,9.60%,6.59%,3.03%, , , , , , , , , , , , , , , , , , , , 
BRK,Brookside Energy Limited,Annual Ratio Analysis - ROE, , , , , ,0.00%,-2.81%,-40.07%,-21.33%,-11.42%,-6.31%,-5.16%,-6.32%,-0.80%,"2,650.00%",-118.51%,-11.35%,-23.40%,-15.48%,10.30%,-32.27%,-7.25%, 
BRK1,BreakFree Limited,Annual Ratio Analysis - ROE, , ,0.00%,8.91%,13.21%, , , , , , , , , , , , , , , , , , 
BRL,Bathurst Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , ,-8.60%,-145.58%,-33.47%,-7.75%,-9.25%,-0.15%,-967.82%,-78.79%,-7.11%,-2.89%,11.07%,38.65%,21.63%,10.65%,15.59%
BRL1,BRL Hardy Limited,Annual Ratio Analysis - ROE,14.05%,10.76%,10.82%, , , , , , , , , , , , , , , , , , , , 
BRM,Brockman Resources Limited,Annual Ratio Analysis - ROE,2.86%, , , ,-6.22%,-41.29%,20.29%,-59.30%,-32.26%,-14.91%,-29.68%,-79.54%, , , , , , , , , , , 
BRN,Brainchip Holdings Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , ,-55.87%,-32.67%,-27.65%,4.89%,"-1,575.53%",-81.53%,-76.40%,-176.93%,-124.34%,-152.14%,-112.96%, 
BRO,Broad Investments Limited,Annual Ratio Analysis - ROE,-46.00%,-349.99%,-168.04%,"-8,399.66%",391.24%,72.34%,760.77%,-38.43%,-84.30%,-187.89%,-10.25%,-36.97%,-747.22%,134.66%,-7.07%,-311.25%, , , , , , , 
BRS,Broadspectrum Limited,Annual Ratio Analysis - ROE,0.00%,6.81%,10.53%,13.60%,13.84%,11.12%,15.90%,5.28%,15.77%,15.91%,11.95%,14.54%,7.31%,9.56%,11.55%,8.87%, , , , , , , 
BRS1,Bristile Limited,Annual Ratio Analysis - ROE,13.98%,14.93%,16.45%,21.86%, , , , , , , , , , , , , , , , , , , 
BRT1,Blaico Aire-Tronic Limited,Annual Ratio Analysis - ROE, , ,-18.73%,-23.58%,-33.92%, , , , , , , , , , , , , , , , , , 
BRU,Buru Energy Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,-82.20%,-10.36%,-31.60%,-5.03%,-13.55%,-24.35%,-44.90%,-64.21%,-9.68%,31.53%,-40.83%,-74.66%,-24.74%, 
BRV,Big River Gold Limited,Annual Ratio Analysis - ROE, , , , ,-0.56%,-11.47%,-26.51%,-96.22%,-43.91%,-51.13%,-29.89%,-59.58%,-50.96%,-16.09%,-17.08%,-72.75%,-59.10%,-17.61%,-34.11%,-6.56%,-11.06%,-8.01%, 
BRW,Breakaway Resources Limited,Annual Ratio Analysis - ROE,-0.56%,5.95%,-36.38%,-96.32%,-125.72%,-51.95%,-27.64%,2.26%,-19.04%,-22.56%,-87.38%,-146.14%,-897.48%,-78.49%, , , , , , , , , 
BRX,Belararox Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , ,0.00%, 
BRY,BIL International Limited,Annual Ratio Analysis - ROE,-2.97%,7.44%, , , , , , , , , , , , , , , , , , , , , 
BRZ,Brazin Limited,Annual Ratio Analysis - ROE,31.40%,21.31%,28.84%,16.17%,20.57%,20.83%,17.65%, , , , , , , , , , , , , , , , 
BSA,BSA Limited,Annual Ratio Analysis - ROE,10.82%,1.40%,-1.32%,3.04%,10.63%,4.61%,3.74%,25.37%,15.82%,13.13%,13.64%,14.98%,7.78%,5.03%,47.04%,18.47%,29.68%,23.58%,16.27%,59.45%,33.12%,29.57%,67.71%
BSE,Base Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , ,0.00%,-43.83%,-81.25%,-20.87%,0.20%,-3.05%,-6.93%,-7.24%,-9.65%,8.96%,11.83%,12.21%,10.91%,3.43%,24.20%
BSG,Bolnisi Gold NL,Annual Ratio Analysis - ROE,17.55%,-38.55%,19.25%,24.89%,2.23%,-0.72%,-6.43%,-4.80%, , , , , , , , , , , , , , , 
BSL,BlueScope Steel Limited,Annual Ratio Analysis - ROE, ,--,-1.40%,14.80%,18.60%,29.13%,14.89%,18.41%,15.47%,0.78%,2.51%,-2.75%,-6.30%,-3.38%,1.50%,3.39%,4.29%,12.68%,12.99%,14.80%,7.33%,15.66%,28.30%
BSN,Basin Energy Limited,Annual Ratio Analysis - ROE,-23.78%,-30.93%,-28.18%,-16.24%,-13.75%,-32.36%,-30.77%,-97.44%,-9.73%,-105.38%,-60.52%,14.67%,-10.19%,-114.16%,-291.64%,-111.44%,-129.41%,"-2,462.97%",111.89%, , , , 
BSN1,Bisan Limited,Annual Ratio Analysis - ROE,-23.78%,-30.93%,-28.18%,-16.24%,-13.75%,-32.36%,-30.77%,-97.44%,-9.73%,-105.38%,-60.52%,14.67%,-10.19%,-114.16%,-291.64%,-111.44%,-129.41%,"-2,462.97%",111.89%, , , , 
BSO,Bass Strait Oil Trust,Annual Ratio Analysis - ROE,4.61%,8.56%,6.73%,8.11%,5.88%,8.74%,--, , , , , , , , , , , , , , , , 
BSP,Black Star Petroleum Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%,-1.11%,-10.25%,-3.82%,-10.98%,-140.22%,"3,018.69%",48.02%,20.01%,88.55%, , , 
BSR,Bassari Resources Limited,Annual Ratio Analysis - ROE, , , , , , , ,0.00%,-10.11%,-7.35%,-6.91%,-12.90%,-3.90%,-3.82%,-3.71%,-2.85%,-8.21%,-2.94%,-3.27%,-4.63%, , , 
BST,Best & Less Group holdings Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.26%,7.09%,3.58%,7.96%,8.25%,0.00%, ,--
BSX,Blackstone Minerals Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , ,0.00%,-31.18%,-67.01%,-39.81%,-53.00%,-48.58%, 
BTA,Biota Holdings Limited,Annual Ratio Analysis - ROE,6.25%,-1.64%,-27.03%,-42.12%,-33.93%,-55.95%,-24.11%,28.21%,-10.25%,18.74%,11.78%,-39.76%,-32.24%, , , , , , , , , , 
BTC,BTC Health Ltd,Annual Ratio Analysis - ROE,0.00%,1.65%,0.22%,-0.01%,-8.53%,-2.75%,-0.80%,-2.03%,-26.32%,-18.54%,-35.50%,-43.28%,-43.41%,-19.07%,-149.22%,-48.94%,-6.86%,-12.98%,-39.95%,-6.11%,-2.52%,-3.61%,-4.48%
BTE,Botala Energy Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , ,0.00%, 
BTH,Bigtincan Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , ,0.00%,-139.55%,-41.25%,-14.30%,-15.04%,-9.91%,-4.91%
BTI,Bailador Technology Investments Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,0.00%,7.64%,8.07%,-3.99%,2.86%,11.75%,-2.93%,14.37%,15.12%
BTK,Botai Technology Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,22.57%,20.93%,9.24%,8.78%, , , , 
BTM,BT Resources Management Limited ,Annual Ratio Analysis - ROE,12.82%, , , , , , , , , , , , , , , , , , , , , , 
BTN,Butn Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,-16.43%,-23.76%,-28.62%, , , , , , ,0.00%, ,-32.05%
BTN1,Brighton Mining Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,-16.43%,-23.76%,-28.62%, , , , , , , , , 
BTP,BT Property Trust ,Annual Ratio Analysis - ROE,--, , , , , , , , , , , , , , , , , , , , , , 
BTR,Brightstar Resources Limited,Annual Ratio Analysis - ROE,-125.82%,-71.94%,-463.84%,0.00%,-5.61%,-6.50%,3.82%,-2.14%,-4.08%,-25.45%,-22.43%,-156.74%,-103.85%,553.29%,82.03%,24.78%,17.32%,30.58%,13.11%,9.54%,13.26%,139.75%, 
BTR2,Blackthorn Resources Limited,Annual Ratio Analysis - ROE,-125.82%,-71.94%,-463.84%,-156.27%,-21.39%,-36.01%,-44.79%,-22.11%,-4.09%,-144.46%,-3.50%,-7.92%,-7.79%,-13.76%,-9.53%, , , , , , , , 
BTY,Bounty Investments Limited ,Annual Ratio Analysis - ROE,--, , , , , , , , , , , , , , , , , , , , , , 
BUB,Bubs Australia Limited,Annual Ratio Analysis - ROE,-31.20%,-51.50%,-28.09%,-44.89%,-125.46%,-54.00%,-12.19%,-46.54%,26.62%,28.29%,-28.38%,-107.09%,-24.12%,-19.34%,-49.67%,-350.09%,-943.15%,-44.34%,-21.18%,-33.65%,-5.89%,-34.59%,-12.90%
BUD,Buddy Technologies Ltd,Annual Ratio Analysis - ROE, , , , , , , ,-20.73%,-67.93%,-35.86%,-44.44%,17.81%,-30.20%,-17.90%,-192.74%,-77.07%,-132.51%,-245.31%,-57.44%,-37.77%,-92.93%,-56.57%, 
BUE,Bluestone Global Limited,Annual Ratio Analysis - ROE, , , , , , , ,0.00%,-53.63%,167.31%,-28.28%,-4.47%,-96.16%,138.17%, , , , , , , , , 
BUR,Burley Minerals Ltd,Annual Ratio Analysis - ROE, , , , , , ,-8.88%,-11.02%,-264.14%,-331.83%,-446.52%,-66.59%,-393.95%,43.41%,-60.28%,-323.15%, , , , , ,0.00%, 
BUX,Buxton Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , ,-25.82%,-15.01%,-34.96%,-64.99%,-88.03%,-56.31%,-173.06%,-100.43%,-136.18%,-18.09%,-113.18%,-56.19%,-24.08%,-34.07%, 
BUY,Bounty Oil & Gas NL,Annual Ratio Analysis - ROE, ,-37.26%,-58.99%,-96.57%,-299.56%,-78.57%,11.88%,-1.40%,-16.64%,-20.86%,-6.87%,-0.89%,6.88%,-4.62%,3.39%,-48.36%,-24.20%,-2.17%,-13.14%,-21.33%,-31.20%,-34.39%, 
BVA,Bravura Solutions Limited,Annual Ratio Analysis - ROE, , , , , , ,4.03%,5.95%,1.79%,12.22%,-4.80%,-19.71%,5.10%,1.53%, , , , , , , , , 
BVR,Bellavista Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , ,0.00%, 
BVS, Bravura Solutions Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , ,0.00%,13.61%,23.67%,11.26%,13.26%,9.80%,7.51%
BWA,Bank of Western Australia Limited,Annual Ratio Analysis - ROE,16.22%,17.58%,13.06%, , , , , , , , , , , , , , , , , , , , 
BWD,Blackwood Corporation Limited,Annual Ratio Analysis - ROE, , , , ,"-2,885.15%",-16.88%,-13.72%,-29.84%,-246.68%,"3,358.31%",86.75%,-14.10%,-31.81%,33.33%, , , , , , , , , 
BWF,Blackwall Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,0.00%,9.50%,16.39%,31.64%,18.20%,17.04%,12.60%,13.43%,14.32%,11.96%,6.76%,7.30%
BWN,Bowen Energy Limited,Annual Ratio Analysis - ROE, , , , , , ,0.00%,-11.14%,-7.78%,-59.57%,427.56%,35.00%,144.79%, , , , , , , , , , 
